date,LME_Zinc_3M
2007-12-25 00:00:00,2415.0
2007-12-26 00:00:00,2415.0
2007-12-27 00:00:00,2460.0
2007-12-28 00:00:00,2425.0
2007-12-31 00:00:00,2370.0
2008-01-01 00:00:00,2370.0
2008-01-02 00:00:00,2451.0
2008-01-03 00:00:00,2575.0
2008-01-04 00:00:00,2495.0
2008-01-07 00:00:00,2490.0
2008-01-08 00:00:00,2580.0
2008-01-09 00:00:00,2500.0
2008-01-10 00:00:00,2440.0
2008-01-11 00:00:00,2390.0
2008-01-14 00:00:00,2395.0
2008-01-15 00:00:00,2300.0
2008-01-16 00:00:00,2280.0
2008-01-17 00:00:00,2285.0
2008-01-18 00:00:00,2355.0
2008-01-21 00:00:00,2225.0
2008-01-22 00:00:00,2305.0
2008-01-23 00:00:00,2210.0
2008-01-24 00:00:00,2256.0
2008-01-25 00:00:00,2280.0
2008-01-28 00:00:00,2290.0
2008-01-29 00:00:00,2380.0
2008-01-30 00:00:00,2350.0
2008-01-31 00:00:00,2515.0
2008-02-01 00:00:00,2475.0
2008-02-04 00:00:00,2470.0
2008-02-05 00:00:00,2370.0
2008-02-06 00:00:00,2385.0
2008-02-07 00:00:00,2350.0
2008-02-08 00:00:00,2450.0
2008-02-11 00:00:00,2460.0
2008-02-12 00:00:00,2485.0
2008-02-13 00:00:00,2415.0
2008-02-14 00:00:00,2351.0
2008-02-15 00:00:00,2315.0
2008-02-18 00:00:00,2365.0
2008-02-19 00:00:00,2445.0
2008-02-20 00:00:00,2410.0
2008-02-21 00:00:00,2535.0
2008-02-22 00:00:00,2499.0
2008-02-25 00:00:00,2498.0
2008-02-26 00:00:00,2495.0
2008-02-27 00:00:00,2685.0
2008-02-28 00:00:00,2790.0
2008-02-29 00:00:00,2740.0
2008-03-03 00:00:00,2830.0
2008-03-04 00:00:00,2780.0
2008-03-05 00:00:00,2815.0
2008-03-06 00:00:00,2700.0
2008-03-07 00:00:00,2650.0
2008-03-10 00:00:00,2561.0
2008-03-11 00:00:00,2550.0
2008-03-12 00:00:00,2630.0
2008-03-13 00:00:00,2630.0
2008-03-14 00:00:00,2600.0
2008-03-17 00:00:00,2477.5
2008-03-18 00:00:00,2520.0
2008-03-19 00:00:00,2410.0
2008-03-20 00:00:00,2270.0
2008-03-21 00:00:00,2270.0
2008-03-24 00:00:00,2270.0
2008-03-25 00:00:00,2330.0
2008-03-26 00:00:00,2330.0
2008-03-27 00:00:00,2405.0
2008-03-28 00:00:00,2350.0
2008-03-31 00:00:00,2320.0
2008-04-01 00:00:00,2320.0
2008-04-02 00:00:00,2355.0
2008-04-03 00:00:00,2320.0
2008-04-04 00:00:00,2365.0
2008-04-07 00:00:00,2415.0
2008-04-08 00:00:00,2350.0
2008-04-09 00:00:00,2374.0
2008-04-10 00:00:00,2345.0
2008-04-11 00:00:00,2314.0
2008-04-14 00:00:00,2305.0
2008-04-15 00:00:00,2301.0
2008-04-16 00:00:00,2349.0
2008-04-17 00:00:00,2315.0
2008-04-18 00:00:00,2280.0
2008-04-21 00:00:00,2220.0
2008-04-22 00:00:00,2270.0
2008-04-23 00:00:00,2239.0
2008-04-24 00:00:00,2240.0
2008-04-25 00:00:00,2320.0
2008-04-28 00:00:00,2305.0
2008-04-29 00:00:00,2240.0
2008-04-30 00:00:00,2230.0
2008-05-01 00:00:00,2190.0
2008-05-02 00:00:00,2220.0
2008-05-05 00:00:00,2220.0
2008-05-06 00:00:00,2280.0
2008-05-07 00:00:00,2253.0
2008-05-08 00:00:00,2218.0
2008-05-09 00:00:00,2154.0
2008-05-12 00:00:00,2178.0
2008-05-13 00:00:00,2320.0
2008-05-14 00:00:00,2285.0
2008-05-15 00:00:00,2318.0
2008-05-16 00:00:00,2365.0
2008-05-19 00:00:00,2288.0
2008-05-20 00:00:00,2275.0
2008-05-21 00:00:00,2205.0
2008-05-22 00:00:00,2110.0
2008-05-23 00:00:00,2150.0
2008-05-26 00:00:00,2150.0
2008-05-27 00:00:00,2151.0
2008-05-28 00:00:00,2120.0
2008-05-29 00:00:00,1985.0
2008-05-30 00:00:00,2005.0
2008-06-02 00:00:00,1970.0
2008-06-03 00:00:00,1939.0
2008-06-04 00:00:00,1985.0
2008-06-05 00:00:00,1955.0
2008-06-06 00:00:00,1970.0
2008-06-09 00:00:00,1984.0
2008-06-10 00:00:00,1934.0
2008-06-11 00:00:00,1920.0
2008-06-12 00:00:00,1870.0
2008-06-13 00:00:00,1900.0
2008-06-16 00:00:00,1880.0
2008-06-17 00:00:00,1870.0
2008-06-18 00:00:00,1990.0
2008-06-19 00:00:00,1934.0
2008-06-20 00:00:00,1952.0
2008-06-23 00:00:00,1926.0
2008-06-24 00:00:00,1899.0
2008-06-25 00:00:00,1872.0
2008-06-26 00:00:00,1990.0
2008-06-27 00:00:00,1930.0
2008-06-30 00:00:00,1932.0
2008-07-01 00:00:00,1928.0
2008-07-02 00:00:00,1865.0
2008-07-03 00:00:00,1783.0
2008-07-04 00:00:00,1775.0
2008-07-07 00:00:00,1835.0
2008-07-08 00:00:00,1765.0
2008-07-09 00:00:00,1865.0
2008-07-10 00:00:00,1990.0
2008-07-11 00:00:00,2025.0
2008-07-14 00:00:00,2005.0
2008-07-15 00:00:00,1840.0
2008-07-16 00:00:00,1796.0
2008-07-17 00:00:00,1840.0
2008-07-18 00:00:00,1820.0
2008-07-21 00:00:00,1860.5
2008-07-22 00:00:00,1845.0
2008-07-23 00:00:00,1925.0
2008-07-24 00:00:00,1856.0
2008-07-25 00:00:00,1845.0
2008-07-28 00:00:00,1925.0
2008-07-29 00:00:00,1880.0
2008-07-30 00:00:00,1870.0
2008-07-31 00:00:00,1902.0
2008-08-01 00:00:00,1840.0
2008-08-04 00:00:00,1767.0
2008-08-05 00:00:00,1746.0
2008-08-06 00:00:00,1765.0
2008-08-07 00:00:00,1745.0
2008-08-08 00:00:00,1685.0
2008-08-11 00:00:00,1690.0
2008-08-12 00:00:00,1615.0
2008-08-13 00:00:00,1650.0
2008-08-14 00:00:00,1650.0
2008-08-15 00:00:00,1675.0
2008-08-18 00:00:00,1660.0
2008-08-19 00:00:00,1745.0
2008-08-20 00:00:00,1750.0
2008-08-21 00:00:00,1880.0
2008-08-22 00:00:00,1830.0
2008-08-25 00:00:00,1830.0
2008-08-26 00:00:00,1789.0
2008-08-27 00:00:00,1849.0
2008-08-28 00:00:00,1799.0
2008-08-29 00:00:00,1811.0
2008-09-01 00:00:00,1780.0
2008-09-02 00:00:00,1780.0
2008-09-03 00:00:00,1788.0
2008-09-04 00:00:00,1812.0
2008-09-05 00:00:00,1750.0
2008-09-08 00:00:00,1770.0
2008-09-09 00:00:00,1718.0
2008-09-10 00:00:00,1750.0
2008-09-11 00:00:00,1794.0
2008-09-12 00:00:00,1886.0
2008-09-15 00:00:00,1762.0
2008-09-16 00:00:00,1748.0
2008-09-17 00:00:00,1720.0
2008-09-18 00:00:00,1716.0
2008-09-19 00:00:00,1779.0
2008-09-22 00:00:00,1840.0
2008-09-23 00:00:00,1770.0
2008-09-24 00:00:00,1790.0
2008-09-25 00:00:00,1800.0
2008-09-26 00:00:00,1770.0
2008-09-29 00:00:00,1680.0
2008-09-30 00:00:00,1680.0
2008-10-01 00:00:00,1668.0
2008-10-02 00:00:00,1580.0
2008-10-03 00:00:00,1595.0
2008-10-06 00:00:00,1549.0
2008-10-07 00:00:00,1550.0
2008-10-08 00:00:00,1430.0
2008-10-09 00:00:00,1497.0
2008-10-10 00:00:00,1450.0
2008-10-13 00:00:00,1480.0
2008-10-14 00:00:00,1410.0
2008-10-15 00:00:00,1315.0
2008-10-16 00:00:00,1180.0
2008-10-17 00:00:00,1230.0
2008-10-20 00:00:00,1205.0
2008-10-21 00:00:00,1165.0
2008-10-22 00:00:00,1140.0
2008-10-23 00:00:00,1200.0
2008-10-24 00:00:00,1165.0
2008-10-27 00:00:00,1185.0
2008-10-28 00:00:00,1150.0
2008-10-29 00:00:00,1260.0
2008-10-30 00:00:00,1160.0
2008-10-31 00:00:00,1125.0
2008-11-03 00:00:00,1170.0
2008-11-04 00:00:00,1239.0
2008-11-05 00:00:00,1180.0
2008-11-06 00:00:00,1098.0
2008-11-07 00:00:00,1091.35
2008-11-10 00:00:00,1105.0
2008-11-11 00:00:00,1110.0
2008-11-12 00:00:00,1149.0
2008-11-13 00:00:00,1205.0
2008-11-14 00:00:00,1200.0
2008-11-17 00:00:00,1170.0
2008-11-18 00:00:00,1229.0
2008-11-19 00:00:00,1183.0
2008-11-20 00:00:00,1180.0
2008-11-21 00:00:00,1175.0
2008-11-24 00:00:00,1220.0
2008-11-25 00:00:00,1250.0
2008-11-26 00:00:00,1260.0
2008-11-27 00:00:00,1220.0
2008-11-28 00:00:00,1210.0
2008-12-01 00:00:00,1166.0
2008-12-02 00:00:00,1169.0
2008-12-03 00:00:00,1140.0
2008-12-04 00:00:00,1145.0
2008-12-05 00:00:00,1072.0
2008-12-08 00:00:00,1103.0
2008-12-09 00:00:00,1115.0
2008-12-10 00:00:00,1104.0
2008-12-11 00:00:00,1106.0
2008-12-12 00:00:00,1065.0
2008-12-15 00:00:00,1080.0
2008-12-16 00:00:00,1088.0
2008-12-17 00:00:00,1100.0
2008-12-18 00:00:00,1105.0
2008-12-19 00:00:00,1160.0
2008-12-22 00:00:00,1180.0
2008-12-23 00:00:00,1158.0
2008-12-24 00:00:00,1150.0
2008-12-25 00:00:00,1150.0
2008-12-26 00:00:00,1150.0
2008-12-29 00:00:00,1136.0
2008-12-30 00:00:00,1150.0
2008-12-31 00:00:00,1208.0
2009-01-01 00:00:00,1208.0
2009-01-02 00:00:00,1280.0
2009-01-05 00:00:00,1300.0
2009-01-06 00:00:00,1320.0
2009-01-07 00:00:00,1290.0
2009-01-08 00:00:00,1235.0
2009-01-09 00:00:00,1295.0
2009-01-12 00:00:00,1251.0
2009-01-13 00:00:00,1309.0
2009-01-14 00:00:00,1263.0
2009-01-15 00:00:00,1262.5
2009-01-16 00:00:00,1251.0
2009-01-19 00:00:00,1269.5
2009-01-20 00:00:00,1250.0
2009-01-21 00:00:00,1150.0
2009-01-22 00:00:00,1119.0
2009-01-23 00:00:00,1161.0
2009-01-26 00:00:00,1200.0
2009-01-27 00:00:00,1145.0
2009-01-28 00:00:00,1145.0
2009-01-29 00:00:00,1120.0
2009-01-30 00:00:00,1096.5
2009-02-02 00:00:00,1113.5
2009-02-03 00:00:00,1174.0
2009-02-04 00:00:00,1180.0
2009-02-05 00:00:00,1143.0
2009-02-06 00:00:00,1185.0
2009-02-09 00:00:00,1195.0
2009-02-10 00:00:00,1166.0
2009-02-11 00:00:00,1172.0
2009-02-12 00:00:00,1155.0
2009-02-13 00:00:00,1153.0
2009-02-16 00:00:00,1129.0
2009-02-17 00:00:00,1110.0
2009-02-18 00:00:00,1120.0
2009-02-19 00:00:00,1132.0
2009-02-20 00:00:00,1105.0
2009-02-23 00:00:00,1098.0
2009-02-24 00:00:00,1111.0
2009-02-25 00:00:00,1145.0
2009-02-26 00:00:00,1138.0
2009-02-27 00:00:00,1128.0
2009-03-02 00:00:00,1101.0
2009-03-03 00:00:00,1134.0
2009-03-04 00:00:00,1225.0
2009-03-05 00:00:00,1243.0
2009-03-06 00:00:00,1230.0
2009-03-09 00:00:00,1225.0
2009-03-10 00:00:00,1265.0
2009-03-11 00:00:00,1239.0
2009-03-12 00:00:00,1225.0
2009-03-13 00:00:00,1223.0
2009-03-16 00:00:00,1250.0
2009-03-17 00:00:00,1235.0
2009-03-18 00:00:00,1190.0
2009-03-19 00:00:00,1264.0
2009-03-20 00:00:00,1260.0
2009-03-23 00:00:00,1293.0
2009-03-24 00:00:00,1275.0
2009-03-25 00:00:00,1298.0
2009-03-26 00:00:00,1348.0
2009-03-27 00:00:00,1350.0
2009-03-30 00:00:00,1315.0
2009-03-31 00:00:00,1320.0
2009-04-01 00:00:00,1312.0
2009-04-02 00:00:00,1332.0
2009-04-03 00:00:00,1370.0
2009-04-06 00:00:00,1360.0
2009-04-07 00:00:00,1355.0
2009-04-08 00:00:00,1375.0
2009-04-09 00:00:00,1395.0
2009-04-10 00:00:00,1395.0
2009-04-13 00:00:00,1395.0
2009-04-14 00:00:00,1440.0
2009-04-15 00:00:00,1520.0
2009-04-16 00:00:00,1497.0
2009-04-17 00:00:00,1557.0
2009-04-20 00:00:00,1485.0
2009-04-21 00:00:00,1475.0
2009-04-22 00:00:00,1470.0
2009-04-23 00:00:00,1417.0
2009-04-24 00:00:00,1420.0
2009-04-27 00:00:00,1372.0
2009-04-28 00:00:00,1340.0
2009-04-29 00:00:00,1411.5
2009-04-30 00:00:00,1425.0
2009-05-01 00:00:00,1515.0
2009-05-04 00:00:00,1515.0
2009-05-05 00:00:00,1530.0
2009-05-06 00:00:00,1599.5
2009-05-07 00:00:00,1585.0
2009-05-08 00:00:00,1555.0
2009-05-11 00:00:00,1542.0
2009-05-12 00:00:00,1545.0
2009-05-13 00:00:00,1476.0
2009-05-14 00:00:00,1499.0
2009-05-15 00:00:00,1495.0
2009-05-18 00:00:00,1518.0
2009-05-19 00:00:00,1523.0
2009-05-20 00:00:00,1518.0
2009-05-21 00:00:00,1443.0
2009-05-22 00:00:00,1517.0
2009-05-25 00:00:00,1517.0
2009-05-26 00:00:00,1500.0
2009-05-27 00:00:00,1460.0
2009-05-28 00:00:00,1475.0
2009-05-29 00:00:00,1567.0
2009-06-01 00:00:00,1610.0
2009-06-02 00:00:00,1580.0
2009-06-03 00:00:00,1535.0
2009-06-04 00:00:00,1575.0
2009-06-05 00:00:00,1565.0
2009-06-08 00:00:00,1545.0
2009-06-09 00:00:00,1605.0
2009-06-10 00:00:00,1625.0
2009-06-11 00:00:00,1720.0
2009-06-12 00:00:00,1690.0
2009-06-15 00:00:00,1575.0
2009-06-16 00:00:00,1569.0
2009-06-17 00:00:00,1552.0
2009-06-18 00:00:00,1563.0
2009-06-19 00:00:00,1576.0
2009-06-22 00:00:00,1502.0
2009-06-23 00:00:00,1519.0
2009-06-24 00:00:00,1611.0
2009-06-25 00:00:00,1644.0
2009-06-26 00:00:00,1581.0
2009-06-29 00:00:00,1560.0
2009-06-30 00:00:00,1549.0
2009-07-01 00:00:00,1595.0
2009-07-02 00:00:00,1572.0
2009-07-03 00:00:00,1551.0
2009-07-06 00:00:00,1565.0
2009-07-07 00:00:00,1569.0
2009-07-08 00:00:00,1507.0
2009-07-09 00:00:00,1529.0
2009-07-10 00:00:00,1493.0
2009-07-13 00:00:00,1440.0
2009-07-14 00:00:00,1496.5
2009-07-15 00:00:00,1542.0
2009-07-16 00:00:00,1550.0
2009-07-17 00:00:00,1620.0
2009-07-20 00:00:00,1666.0
2009-07-21 00:00:00,1655.0
2009-07-22 00:00:00,1686.0
2009-07-23 00:00:00,1699.0
2009-07-24 00:00:00,1692.0
2009-07-27 00:00:00,1710.0
2009-07-28 00:00:00,1690.0
2009-07-29 00:00:00,1644.0
2009-07-30 00:00:00,1711.0
2009-07-31 00:00:00,1750.0
2009-08-03 00:00:00,1844.0
2009-08-04 00:00:00,1853.0
2009-08-05 00:00:00,1925.0
2009-08-06 00:00:00,1850.0
2009-08-07 00:00:00,1900.0
2009-08-10 00:00:00,1850.0
2009-08-11 00:00:00,1815.0
2009-08-12 00:00:00,1851.0
2009-08-13 00:00:00,1910.0
2009-08-14 00:00:00,1825.0
2009-08-17 00:00:00,1771.0
2009-08-18 00:00:00,1795.0
2009-08-19 00:00:00,1809.0
2009-08-20 00:00:00,1804.0
2009-08-21 00:00:00,1834.0
2009-08-24 00:00:00,1856.0
2009-08-25 00:00:00,1850.0
2009-08-26 00:00:00,1846.0
2009-08-27 00:00:00,1831.0
2009-08-28 00:00:00,1881.0
2009-08-31 00:00:00,1881.0
2009-09-01 00:00:00,1854.0
2009-09-02 00:00:00,1829.0
2009-09-03 00:00:00,1893.0
2009-09-04 00:00:00,1925.0
2009-09-07 00:00:00,1905.0
2009-09-08 00:00:00,1980.0
2009-09-09 00:00:00,1980.0
2009-09-10 00:00:00,1920.0
2009-09-11 00:00:00,1865.0
2009-09-14 00:00:00,1831.0
2009-09-15 00:00:00,1858.0
2009-09-16 00:00:00,1936.0
2009-09-17 00:00:00,1958.5
2009-09-18 00:00:00,1912.0
2009-09-21 00:00:00,1919.0
2009-09-22 00:00:00,1946.0
2009-09-23 00:00:00,1903.0
2009-09-24 00:00:00,1864.0
2009-09-25 00:00:00,1880.0
2009-09-28 00:00:00,1878.0
2009-09-29 00:00:00,1883.0
2009-09-30 00:00:00,1969.0
2009-10-01 00:00:00,1913.0
2009-10-02 00:00:00,1880.0
2009-10-05 00:00:00,1872.0
2009-10-06 00:00:00,1922.0
2009-10-07 00:00:00,1936.0
2009-10-08 00:00:00,2084.0
2009-10-09 00:00:00,2039.0
2009-10-12 00:00:00,2095.0
2009-10-13 00:00:00,2025.0
2009-10-14 00:00:00,2034.0
2009-10-15 00:00:00,2035.0
2009-10-16 00:00:00,2053.0
2009-10-19 00:00:00,2112.0
2009-10-20 00:00:00,2130.0
2009-10-21 00:00:00,2233.0
2009-10-22 00:00:00,2250.0
2009-10-23 00:00:00,2272.0
2009-10-26 00:00:00,2315.0
2009-10-27 00:00:00,2313.0
2009-10-28 00:00:00,2190.0
2009-10-29 00:00:00,2270.0
2009-10-30 00:00:00,2160.0
2009-11-02 00:00:00,2195.0
2009-11-03 00:00:00,2180.0
2009-11-04 00:00:00,2229.0
2009-11-05 00:00:00,2219.0
2009-11-06 00:00:00,2174.0
2009-11-09 00:00:00,2160.0
2009-11-10 00:00:00,2161.0
2009-11-11 00:00:00,2184.0
2009-11-12 00:00:00,2150.5
2009-11-13 00:00:00,2174.0
2009-11-16 00:00:00,2279.0
2009-11-17 00:00:00,2263.0
2009-11-18 00:00:00,2248.0
2009-11-19 00:00:00,2215.0
2009-11-20 00:00:00,2255.0
2009-11-23 00:00:00,2272.0
2009-11-24 00:00:00,2236.0
2009-11-25 00:00:00,2308.0
2009-11-26 00:00:00,2256.0
2009-11-27 00:00:00,2230.0
2009-11-30 00:00:00,2322.0
2009-12-01 00:00:00,2372.0
2009-12-02 00:00:00,2430.0
2009-12-03 00:00:00,2410.0
2009-12-04 00:00:00,2369.0
2009-12-07 00:00:00,2307.0
2009-12-08 00:00:00,2327.0
2009-12-09 00:00:00,2312.0
2009-12-10 00:00:00,2270.0
2009-12-11 00:00:00,2298.0
2009-12-14 00:00:00,2334.0
2009-12-15 00:00:00,2335.0
2009-12-16 00:00:00,2434.0
2009-12-17 00:00:00,2391.0
2009-12-18 00:00:00,2407.0
2009-12-21 00:00:00,2438.0
2009-12-22 00:00:00,2434.0
2009-12-23 00:00:00,2539.0
2009-12-24 00:00:00,2495.0
2009-12-25 00:00:00,2495.0
2009-12-28 00:00:00,2495.0
2009-12-29 00:00:00,2548.0
2009-12-30 00:00:00,2555.0
2009-12-31 00:00:00,2560.0
2010-01-01 00:00:00,2560.0
2010-01-04 00:00:00,2574.0
2010-01-05 00:00:00,2575.0
2010-01-06 00:00:00,2718.0
2010-01-07 00:00:00,2607.0
2010-01-08 00:00:00,2521.0
2010-01-11 00:00:00,2573.0
2010-01-12 00:00:00,2475.0
2010-01-13 00:00:00,2489.0
2010-01-14 00:00:00,2503.0
2010-01-15 00:00:00,2470.0
2010-01-18 00:00:00,2481.0
2010-01-19 00:00:00,2503.0
2010-01-20 00:00:00,2444.0
2010-01-21 00:00:00,2400.0
2010-01-22 00:00:00,2350.0
2010-01-25 00:00:00,2315.0
2010-01-26 00:00:00,2318.5
2010-01-27 00:00:00,2236.0
2010-01-28 00:00:00,2158.0
2010-01-29 00:00:00,2110.0
2010-02-01 00:00:00,2145.0
2010-02-02 00:00:00,2161.0
2010-02-03 00:00:00,2092.0
2010-02-04 00:00:00,2021.0
2010-02-05 00:00:00,1940.0
2010-02-08 00:00:00,2022.5
2010-02-09 00:00:00,2104.0
2010-02-10 00:00:00,2114.0
2010-02-11 00:00:00,2180.0
2010-02-12 00:00:00,2170.0
2010-02-15 00:00:00,2200.0
2010-02-16 00:00:00,2337.0
2010-02-17 00:00:00,2300.0
2010-02-18 00:00:00,2310.0
2010-02-19 00:00:00,2365.0
2010-02-22 00:00:00,2292.5
2010-02-23 00:00:00,2220.0
2010-02-24 00:00:00,2204.0
2010-02-25 00:00:00,2116.0
2010-02-26 00:00:00,2195.0
2010-03-01 00:00:00,2220.0
2010-03-02 00:00:00,2255.0
2010-03-03 00:00:00,2320.0
2010-03-04 00:00:00,2259.0
2010-03-05 00:00:00,2349.0
2010-03-08 00:00:00,2370.0
2010-03-09 00:00:00,2375.0
2010-03-10 00:00:00,2376.0
2010-03-11 00:00:00,2340.0
2010-03-12 00:00:00,2335.0
2010-03-15 00:00:00,2280.0
2010-03-16 00:00:00,2307.0
2010-03-17 00:00:00,2347.0
2010-03-18 00:00:00,2334.0
2010-03-19 00:00:00,2295.0
2010-03-22 00:00:00,2277.0
2010-03-23 00:00:00,2240.0
2010-03-24 00:00:00,2211.0
2010-03-25 00:00:00,2245.0
2010-03-26 00:00:00,2229.0
2010-03-29 00:00:00,2332.0
2010-03-30 00:00:00,2380.0
2010-03-31 00:00:00,2375.0
2010-04-01 00:00:00,2403.0
2010-04-02 00:00:00,2403.0
2010-04-05 00:00:00,2403.0
2010-04-06 00:00:00,2448.0
2010-04-07 00:00:00,2400.0
2010-04-08 00:00:00,2380.0
2010-04-09 00:00:00,2415.0
2010-04-12 00:00:00,2422.0
2010-04-13 00:00:00,2387.0
2010-04-14 00:00:00,2460.0
2010-04-15 00:00:00,2509.0
2010-04-16 00:00:00,2423.0
2010-04-19 00:00:00,2390.0
2010-04-20 00:00:00,2450.0
2010-04-21 00:00:00,2425.0
2010-04-22 00:00:00,2418.0
2010-04-23 00:00:00,2405.0
2010-04-26 00:00:00,2441.0
2010-04-27 00:00:00,2361.0
2010-04-28 00:00:00,2330.0
2010-04-29 00:00:00,2268.0
2010-04-30 00:00:00,2285.0
2010-05-03 00:00:00,2285.0
2010-05-04 00:00:00,2147.0
2010-05-05 00:00:00,2125.0
2010-05-06 00:00:00,2114.0
2010-05-07 00:00:00,2091.0
2010-05-10 00:00:00,2139.0
2010-05-11 00:00:00,2070.0
2010-05-12 00:00:00,2100.0
2010-05-13 00:00:00,2160.0
2010-05-14 00:00:00,2055.0
2010-05-17 00:00:00,1900.0
2010-05-18 00:00:00,1939.0
2010-05-19 00:00:00,1857.5
2010-05-20 00:00:00,1874.0
2010-05-21 00:00:00,1891.0
2010-05-24 00:00:00,1930.0
2010-05-25 00:00:00,1855.0
2010-05-26 00:00:00,1890.0
2010-05-27 00:00:00,1940.0
2010-05-28 00:00:00,1936.0
2010-05-31 00:00:00,1936.0
2010-06-01 00:00:00,1853.0
2010-06-02 00:00:00,1802.0
2010-06-03 00:00:00,1745.0
2010-06-04 00:00:00,1641.0
2010-06-07 00:00:00,1628.0
2010-06-08 00:00:00,1734.0
2010-06-09 00:00:00,1754.0
2010-06-10 00:00:00,1720.0
2010-06-11 00:00:00,1740.0
2010-06-14 00:00:00,1797.0
2010-06-15 00:00:00,1840.0
2010-06-16 00:00:00,1829.0
2010-06-17 00:00:00,1765.0
2010-06-18 00:00:00,1730.0
2010-06-21 00:00:00,1775.0
2010-06-22 00:00:00,1794.0
2010-06-23 00:00:00,1829.5
2010-06-24 00:00:00,1875.0
2010-06-25 00:00:00,1873.0
2010-06-28 00:00:00,1880.0
2010-06-29 00:00:00,1743.0
2010-06-30 00:00:00,1792.5
2010-07-01 00:00:00,1740.0
2010-07-02 00:00:00,1780.0
2010-07-05 00:00:00,1807.0
2010-07-06 00:00:00,1850.0
2010-07-07 00:00:00,1853.0
2010-07-08 00:00:00,1855.0
2010-07-09 00:00:00,1904.0
2010-07-12 00:00:00,1855.5
2010-07-13 00:00:00,1865.0
2010-07-14 00:00:00,1850.0
2010-07-15 00:00:00,1808.0
2010-07-16 00:00:00,1796.5
2010-07-19 00:00:00,1808.0
2010-07-20 00:00:00,1875.0
2010-07-21 00:00:00,1918.0
2010-07-22 00:00:00,1948.5
2010-07-23 00:00:00,1906.0
2010-07-26 00:00:00,1954.0
2010-07-27 00:00:00,1909.0
2010-07-28 00:00:00,1955.0
2010-07-29 00:00:00,1990.0
2010-07-30 00:00:00,2025.0
2010-08-02 00:00:00,2122.0
2010-08-03 00:00:00,2085.0
2010-08-04 00:00:00,2120.0
2010-08-05 00:00:00,2097.0
2010-08-06 00:00:00,2129.0
2010-08-09 00:00:00,2150.0
2010-08-10 00:00:00,2085.0
2010-08-11 00:00:00,2037.0
2010-08-12 00:00:00,2056.0
2010-08-13 00:00:00,2047.0
2010-08-16 00:00:00,2073.0
2010-08-17 00:00:00,2123.0
2010-08-18 00:00:00,2135.0
2010-08-19 00:00:00,2090.0
2010-08-20 00:00:00,2058.0
2010-08-23 00:00:00,2044.0
2010-08-24 00:00:00,1991.0
2010-08-25 00:00:00,1964.0
2010-08-26 00:00:00,2050.0
2010-08-27 00:00:00,2095.0
2010-08-30 00:00:00,2095.0
2010-08-31 00:00:00,2065.0
2010-09-01 00:00:00,2133.0
2010-09-02 00:00:00,2174.0
2010-09-03 00:00:00,2151.0
2010-09-06 00:00:00,2196.0
2010-09-07 00:00:00,2189.0
2010-09-08 00:00:00,2219.0
2010-09-09 00:00:00,2153.0
2010-09-10 00:00:00,2110.0
2010-09-13 00:00:00,2145.0
2010-09-14 00:00:00,2175.0
2010-09-15 00:00:00,2145.0
2010-09-16 00:00:00,2148.0
2010-09-17 00:00:00,2151.0
2010-09-20 00:00:00,2180.0
2010-09-21 00:00:00,2142.0
2010-09-22 00:00:00,2191.0
2010-09-23 00:00:00,2250.0
2010-09-24 00:00:00,2247.0
2010-09-27 00:00:00,2207.5
2010-09-28 00:00:00,2220.0
2010-09-29 00:00:00,2225.0
2010-09-30 00:00:00,2195.0
2010-10-01 00:00:00,2229.0
2010-10-04 00:00:00,2230.0
2010-10-05 00:00:00,2312.0
2010-10-06 00:00:00,2334.0
2010-10-07 00:00:00,2261.0
2010-10-08 00:00:00,2290.0
2010-10-11 00:00:00,2330.0
2010-10-12 00:00:00,2370.0
2010-10-13 00:00:00,2410.0
2010-10-14 00:00:00,2414.0
2010-10-15 00:00:00,2423.0
2010-10-18 00:00:00,2425.0
2010-10-19 00:00:00,2392.0
2010-10-20 00:00:00,2440.0
2010-10-21 00:00:00,2474.0
2010-10-22 00:00:00,2512.0
2010-10-25 00:00:00,2565.0
2010-10-26 00:00:00,2615.0
2010-10-27 00:00:00,2510.0
2010-10-28 00:00:00,2494.0
2010-10-29 00:00:00,2423.0
2010-11-01 00:00:00,2449.0
2010-11-02 00:00:00,2453.0
2010-11-03 00:00:00,2405.0
2010-11-04 00:00:00,2512.0
2010-11-05 00:00:00,2528.0
2010-11-08 00:00:00,2479.5
2010-11-09 00:00:00,2580.0
2010-11-10 00:00:00,2525.0
2010-11-11 00:00:00,2542.0
2010-11-12 00:00:00,2394.0
2010-11-15 00:00:00,2338.0
2010-11-16 00:00:00,2139.0
2010-11-17 00:00:00,2113.0
2010-11-18 00:00:00,2186.0
2010-11-19 00:00:00,2160.0
2010-11-22 00:00:00,2138.0
2010-11-23 00:00:00,2086.0
2010-11-24 00:00:00,2122.0
2010-11-25 00:00:00,2195.0
2010-11-26 00:00:00,2105.0
2010-11-29 00:00:00,2078.0
2010-11-30 00:00:00,2112.0
2010-12-01 00:00:00,2160.0
2010-12-02 00:00:00,2260.0
2010-12-03 00:00:00,2219.5
2010-12-06 00:00:00,2219.0
2010-12-07 00:00:00,2305.0
2010-12-08 00:00:00,2311.0
2010-12-09 00:00:00,2300.0
2010-12-10 00:00:00,2274.0
2010-12-13 00:00:00,2322.0
2010-12-14 00:00:00,2300.0
2010-12-15 00:00:00,2258.0
