date,LME_Nickel_3M
2007-12-25 00:00:00,26950.0
2007-12-26 00:00:00,26950.0
2007-12-27 00:00:00,27100.0
2007-12-28 00:00:00,26400.0
2007-12-31 00:00:00,26300.0
2008-01-01 00:00:00,26300.0
2008-01-02 00:00:00,27200.0
2008-01-03 00:00:00,28950.0
2008-01-04 00:00:00,28200.0
2008-01-07 00:00:00,28200.0
2008-01-08 00:00:00,29895.0
2008-01-09 00:00:00,29500.0
2008-01-10 00:00:00,28700.0
2008-01-11 00:00:00,28650.0
2008-01-14 00:00:00,29300.0
2008-01-15 00:00:00,28450.0
2008-01-16 00:00:00,27900.0
2008-01-17 00:00:00,27600.0
2008-01-18 00:00:00,28775.0
2008-01-21 00:00:00,27700.0
2008-01-22 00:00:00,27500.0
2008-01-23 00:00:00,26905.0
2008-01-24 00:00:00,27250.0
2008-01-25 00:00:00,26875.0
2008-01-28 00:00:00,27000.0
2008-01-29 00:00:00,27745.0
2008-01-30 00:00:00,27250.0
2008-01-31 00:00:00,27400.0
2008-02-01 00:00:00,28000.0
2008-02-04 00:00:00,27100.0
2008-02-05 00:00:00,26800.0
2008-02-06 00:00:00,26900.0
2008-02-07 00:00:00,27450.0
2008-02-08 00:00:00,28300.0
2008-02-11 00:00:00,28100.0
2008-02-12 00:00:00,28100.0
2008-02-13 00:00:00,28000.0
2008-02-14 00:00:00,27900.0
2008-02-15 00:00:00,27625.0
2008-02-18 00:00:00,27650.0
2008-02-19 00:00:00,28200.0
2008-02-20 00:00:00,28100.0
2008-02-21 00:00:00,29250.0
2008-02-22 00:00:00,28400.0
2008-02-25 00:00:00,28255.0
2008-02-26 00:00:00,27950.0
2008-02-27 00:00:00,29200.0
2008-02-28 00:00:00,31100.0
2008-02-29 00:00:00,31500.0
2008-03-03 00:00:00,33200.0
2008-03-04 00:00:00,32845.0
2008-03-05 00:00:00,33400.0
2008-03-06 00:00:00,32900.0
2008-03-07 00:00:00,33350.0
2008-03-10 00:00:00,32450.0
2008-03-11 00:00:00,31550.0
2008-03-12 00:00:00,31875.0
2008-03-13 00:00:00,32150.0
2008-03-14 00:00:00,32550.0
2008-03-17 00:00:00,29400.0
2008-03-18 00:00:00,30100.0
2008-03-19 00:00:00,29300.0
2008-03-20 00:00:00,28550.0
2008-03-21 00:00:00,28550.0
2008-03-24 00:00:00,28550.0
2008-03-25 00:00:00,29550.0
2008-03-26 00:00:00,29800.0
2008-03-27 00:00:00,31400.0
2008-03-28 00:00:00,30500.0
2008-03-31 00:00:00,29755.0
2008-04-01 00:00:00,29350.0
2008-04-02 00:00:00,28350.0
2008-04-03 00:00:00,29000.0
2008-04-04 00:00:00,29200.0
2008-04-07 00:00:00,29030.0
2008-04-08 00:00:00,28875.0
2008-04-09 00:00:00,29350.0
2008-04-10 00:00:00,29000.0
2008-04-11 00:00:00,28500.0
2008-04-14 00:00:00,28900.0
2008-04-15 00:00:00,28895.0
2008-04-16 00:00:00,29800.0
2008-04-17 00:00:00,29250.0
2008-04-18 00:00:00,28805.0
2008-04-21 00:00:00,28450.0
2008-04-22 00:00:00,28900.0
2008-04-23 00:00:00,28700.0
2008-04-24 00:00:00,28905.0
2008-04-25 00:00:00,29500.0
2008-04-28 00:00:00,29290.0
2008-04-29 00:00:00,28650.0
2008-04-30 00:00:00,28550.0
2008-05-01 00:00:00,28350.0
2008-05-02 00:00:00,28400.0
2008-05-05 00:00:00,28400.0
2008-05-06 00:00:00,28900.0
2008-05-07 00:00:00,28545.0
2008-05-08 00:00:00,27450.0
2008-05-09 00:00:00,26675.0
2008-05-12 00:00:00,26550.0
2008-05-13 00:00:00,27050.0
2008-05-14 00:00:00,26550.0
2008-05-15 00:00:00,26305.0
2008-05-16 00:00:00,26400.0
2008-05-19 00:00:00,26100.0
2008-05-20 00:00:00,26000.0
2008-05-21 00:00:00,25200.0
2008-05-22 00:00:00,23500.0
2008-05-23 00:00:00,24100.0
2008-05-26 00:00:00,24100.0
2008-05-27 00:00:00,23300.0
2008-05-28 00:00:00,22500.0
2008-05-29 00:00:00,22200.0
2008-05-30 00:00:00,22100.0
2008-06-02 00:00:00,22200.0
2008-06-03 00:00:00,22305.0
2008-06-04 00:00:00,22795.0
2008-06-05 00:00:00,22800.0
2008-06-06 00:00:00,22000.0
2008-06-09 00:00:00,21995.0
2008-06-10 00:00:00,23390.0
2008-06-11 00:00:00,23200.0
2008-06-12 00:00:00,24500.0
2008-06-13 00:00:00,24000.0
2008-06-16 00:00:00,23950.0
2008-06-17 00:00:00,24195.0
2008-06-18 00:00:00,23000.0
2008-06-19 00:00:00,22200.0
2008-06-20 00:00:00,22400.0
2008-06-23 00:00:00,21850.0
2008-06-24 00:00:00,21500.0
2008-06-25 00:00:00,21700.0
2008-06-26 00:00:00,21800.0
2008-06-27 00:00:00,21950.0
2008-06-30 00:00:00,21950.0
2008-07-01 00:00:00,21550.0
2008-07-02 00:00:00,21150.0
2008-07-03 00:00:00,20850.0
2008-07-04 00:00:00,20600.0
2008-07-07 00:00:00,20925.0
2008-07-08 00:00:00,20600.0
2008-07-09 00:00:00,21450.0
2008-07-10 00:00:00,21900.0
2008-07-11 00:00:00,21600.0
2008-07-14 00:00:00,20750.0
2008-07-15 00:00:00,20850.0
2008-07-16 00:00:00,20400.0
2008-07-17 00:00:00,20775.0
2008-07-18 00:00:00,20400.0
2008-07-21 00:00:00,20550.0
2008-07-22 00:00:00,20500.0
2008-07-23 00:00:00,19950.0
2008-07-24 00:00:00,18775.0
2008-07-25 00:00:00,18450.0
2008-07-28 00:00:00,18750.0
2008-07-29 00:00:00,18050.0
2008-07-30 00:00:00,18750.0
2008-07-31 00:00:00,18350.0
2008-08-01 00:00:00,18300.0
2008-08-04 00:00:00,18025.0
2008-08-05 00:00:00,17600.0
2008-08-06 00:00:00,17800.0
2008-08-07 00:00:00,18850.0
2008-08-08 00:00:00,18150.0
2008-08-11 00:00:00,18000.0
2008-08-12 00:00:00,18100.0
2008-08-13 00:00:00,19500.0
2008-08-14 00:00:00,19100.0
2008-08-15 00:00:00,18700.0
2008-08-18 00:00:00,18050.0
2008-08-19 00:00:00,19395.0
2008-08-20 00:00:00,19925.0
2008-08-21 00:00:00,21495.0
2008-08-22 00:00:00,20850.0
2008-08-25 00:00:00,20850.0
2008-08-26 00:00:00,20030.0
2008-08-27 00:00:00,21000.0
2008-08-28 00:00:00,20500.0
2008-08-29 00:00:00,20225.0
2008-09-01 00:00:00,19300.0
2008-09-02 00:00:00,19430.0
2008-09-03 00:00:00,19575.0
2008-09-04 00:00:00,19205.0
2008-09-05 00:00:00,18600.0
2008-09-08 00:00:00,18850.0
2008-09-09 00:00:00,18500.0
2008-09-10 00:00:00,18500.0
2008-09-11 00:00:00,18500.0
2008-09-12 00:00:00,19250.0
2008-09-15 00:00:00,18105.0
2008-09-16 00:00:00,17400.0
2008-09-17 00:00:00,17005.0
2008-09-18 00:00:00,16750.0
2008-09-19 00:00:00,16950.0
2008-09-22 00:00:00,17475.0
2008-09-23 00:00:00,17200.0
2008-09-24 00:00:00,17200.0
2008-09-25 00:00:00,17075.0
2008-09-26 00:00:00,17000.0
2008-09-29 00:00:00,16400.0
2008-09-30 00:00:00,15850.0
2008-10-01 00:00:00,15950.0
2008-10-02 00:00:00,15300.0
2008-10-03 00:00:00,15150.0
2008-10-06 00:00:00,14300.0
2008-10-07 00:00:00,14200.0
2008-10-08 00:00:00,13200.0
2008-10-09 00:00:00,13400.0
2008-10-10 00:00:00,12175.0
2008-10-13 00:00:00,12800.0
2008-10-14 00:00:00,12800.0
2008-10-15 00:00:00,11900.0
2008-10-16 00:00:00,10780.0
2008-10-17 00:00:00,10800.0
2008-10-20 00:00:00,10555.0
2008-10-21 00:00:00,10700.0
2008-10-22 00:00:00,10000.0
2008-10-23 00:00:00,9350.0
2008-10-24 00:00:00,10000.0
2008-10-27 00:00:00,11100.0
2008-10-28 00:00:00,11970.0
2008-10-29 00:00:00,13640.0
2008-10-30 00:00:00,11905.0
2008-10-31 00:00:00,12100.0
2008-11-03 00:00:00,11950.0
2008-11-04 00:00:00,12900.0
2008-11-05 00:00:00,12300.0
2008-11-06 00:00:00,11405.0
2008-11-07 00:00:00,10975.0
2008-11-10 00:00:00,11305.0
2008-11-11 00:00:00,10705.0
2008-11-12 00:00:00,10500.0
2008-11-13 00:00:00,11450.0
2008-11-14 00:00:00,11000.0
2008-11-17 00:00:00,10650.0
2008-11-18 00:00:00,10750.0
2008-11-19 00:00:00,10250.0
2008-11-20 00:00:00,9950.0
2008-11-21 00:00:00,10000.0
2008-11-24 00:00:00,10675.0
2008-11-25 00:00:00,10500.0
2008-11-26 00:00:00,10600.0
2008-11-27 00:00:00,10250.0
2008-11-28 00:00:00,10200.0
2008-12-01 00:00:00,9800.0
2008-12-02 00:00:00,9505.0
2008-12-03 00:00:00,9205.0
2008-12-04 00:00:00,9250.0
2008-12-05 00:00:00,9050.0
2008-12-08 00:00:00,9325.0
2008-12-09 00:00:00,9400.0
2008-12-10 00:00:00,10300.0
2008-12-11 00:00:00,11120.0
2008-12-12 00:00:00,10650.0
2008-12-15 00:00:00,10225.0
2008-12-16 00:00:00,9695.0
2008-12-17 00:00:00,9805.0
2008-12-18 00:00:00,9775.0
2008-12-19 00:00:00,10300.0
2008-12-22 00:00:00,10300.0
2008-12-23 00:00:00,9750.0
2008-12-24 00:00:00,9625.0
2008-12-25 00:00:00,9625.0
2008-12-26 00:00:00,9625.0
2008-12-29 00:00:00,9700.0
2008-12-30 00:00:00,10710.0
2008-12-31 00:00:00,11700.0
2009-01-01 00:00:00,11700.0
2009-01-02 00:00:00,13200.0
2009-01-05 00:00:00,12850.0
2009-01-06 00:00:00,13250.0
2009-01-07 00:00:00,12300.0
2009-01-08 00:00:00,11545.0
2009-01-09 00:00:00,12175.0
2009-01-12 00:00:00,10725.0
2009-01-13 00:00:00,11275.0
2009-01-14 00:00:00,10850.0
2009-01-15 00:00:00,10695.0
2009-01-16 00:00:00,10855.0
2009-01-19 00:00:00,11300.0
2009-01-20 00:00:00,11550.0
2009-01-21 00:00:00,10905.0
2009-01-22 00:00:00,11000.0
2009-01-23 00:00:00,12100.0
2009-01-26 00:00:00,11900.0
2009-01-27 00:00:00,11400.0
2009-01-28 00:00:00,11750.0
2009-01-29 00:00:00,11400.0
2009-01-30 00:00:00,11200.0
2009-02-02 00:00:00,11305.0
2009-02-03 00:00:00,11605.0
2009-02-04 00:00:00,11750.0
2009-02-05 00:00:00,11450.0
2009-02-06 00:00:00,11505.0
2009-02-09 00:00:00,11500.0
2009-02-10 00:00:00,10800.0
2009-02-11 00:00:00,10405.0
2009-02-12 00:00:00,10290.0
2009-02-13 00:00:00,10325.0
2009-02-16 00:00:00,10295.0
2009-02-17 00:00:00,9900.0
2009-02-18 00:00:00,9700.0
2009-02-19 00:00:00,9900.0
2009-02-20 00:00:00,9500.0
2009-02-23 00:00:00,9505.0
2009-02-24 00:00:00,9800.0
2009-02-25 00:00:00,10075.0
2009-02-26 00:00:00,10055.0
2009-02-27 00:00:00,10000.0
2009-03-02 00:00:00,9550.0
2009-03-03 00:00:00,9650.0
2009-03-04 00:00:00,10025.0
2009-03-05 00:00:00,9825.0
2009-03-06 00:00:00,9850.0
2009-03-09 00:00:00,9675.0
2009-03-10 00:00:00,9935.0
2009-03-11 00:00:00,9800.0
2009-03-12 00:00:00,9455.0
2009-03-13 00:00:00,9600.0
2009-03-16 00:00:00,10095.0
2009-03-17 00:00:00,10100.0
2009-03-18 00:00:00,9875.0
2009-03-19 00:00:00,10005.0
2009-03-20 00:00:00,9975.0
2009-03-23 00:00:00,9850.0
2009-03-24 00:00:00,9750.0
2009-03-25 00:00:00,9600.0
2009-03-26 00:00:00,9725.0
2009-03-27 00:00:00,9700.0
2009-03-30 00:00:00,9575.0
2009-03-31 00:00:00,9850.0
2009-04-01 00:00:00,10100.0
2009-04-02 00:00:00,10580.0
2009-04-03 00:00:00,10930.0
2009-04-06 00:00:00,10750.0
2009-04-07 00:00:00,10905.0
2009-04-08 00:00:00,10975.0
2009-04-09 00:00:00,11040.0
2009-04-10 00:00:00,11040.0
2009-04-13 00:00:00,11040.0
2009-04-14 00:00:00,11850.0
2009-04-15 00:00:00,12500.0
2009-04-16 00:00:00,12450.0
2009-04-17 00:00:00,12825.0
2009-04-20 00:00:00,12075.0
2009-04-21 00:00:00,11505.0
2009-04-22 00:00:00,11525.0
2009-04-23 00:00:00,11350.0
2009-04-24 00:00:00,11550.0
2009-04-27 00:00:00,11375.0
2009-04-28 00:00:00,10920.0
2009-04-29 00:00:00,11305.0
2009-04-30 00:00:00,11680.0
2009-05-01 00:00:00,11900.0
2009-05-04 00:00:00,11900.0
2009-05-05 00:00:00,12000.0
2009-05-06 00:00:00,12700.0
2009-05-07 00:00:00,13295.0
2009-05-08 00:00:00,13100.0
2009-05-11 00:00:00,12925.0
2009-05-12 00:00:00,13050.0
2009-05-13 00:00:00,12450.0
2009-05-14 00:00:00,12550.0
2009-05-15 00:00:00,12450.0
2009-05-18 00:00:00,12350.0
2009-05-19 00:00:00,12480.0
2009-05-20 00:00:00,12670.0
2009-05-21 00:00:00,12125.0
2009-05-22 00:00:00,12790.0
2009-05-25 00:00:00,12790.0
2009-05-26 00:00:00,13400.0
2009-05-27 00:00:00,13395.0
2009-05-28 00:00:00,13500.0
2009-05-29 00:00:00,13945.0
2009-06-01 00:00:00,14650.0
2009-06-02 00:00:00,14620.0
2009-06-03 00:00:00,14205.0
2009-06-04 00:00:00,14700.0
2009-06-05 00:00:00,14600.0
2009-06-08 00:00:00,14300.0
2009-06-09 00:00:00,15000.0
2009-06-10 00:00:00,14925.0
2009-06-11 00:00:00,15800.0
2009-06-12 00:00:00,15690.0
2009-06-15 00:00:00,14775.0
2009-06-16 00:00:00,15100.0
2009-06-17 00:00:00,14850.0
2009-06-18 00:00:00,15010.0
2009-06-19 00:00:00,15200.0
2009-06-22 00:00:00,14500.0
2009-06-23 00:00:00,14610.0
2009-06-24 00:00:00,15500.0
2009-06-25 00:00:00,15675.0
2009-06-26 00:00:00,15800.0
2009-06-29 00:00:00,15800.0
2009-06-30 00:00:00,15375.0
2009-07-01 00:00:00,16495.0
2009-07-02 00:00:00,16450.0
2009-07-03 00:00:00,16205.0
2009-07-06 00:00:00,15950.0
2009-07-07 00:00:00,15650.0
2009-07-08 00:00:00,14950.0
2009-07-09 00:00:00,14900.0
2009-07-10 00:00:00,14490.0
2009-07-13 00:00:00,14730.0
2009-07-14 00:00:00,15575.0
2009-07-15 00:00:00,15940.0
2009-07-16 00:00:00,16100.0
2009-07-17 00:00:00,16125.0
2009-07-20 00:00:00,16225.0
2009-07-21 00:00:00,15950.0
2009-07-22 00:00:00,16250.0
2009-07-23 00:00:00,16400.0
2009-07-24 00:00:00,16750.0
2009-07-27 00:00:00,16950.0
2009-07-28 00:00:00,16630.0
2009-07-29 00:00:00,16275.0
2009-07-30 00:00:00,17200.0
2009-07-31 00:00:00,17950.0
2009-08-03 00:00:00,18830.0
2009-08-04 00:00:00,19350.0
2009-08-05 00:00:00,20450.0
2009-08-06 00:00:00,19600.0
2009-08-07 00:00:00,19625.0
2009-08-10 00:00:00,20200.0
2009-08-11 00:00:00,19500.0
2009-08-12 00:00:00,19650.0
2009-08-13 00:00:00,20605.0
2009-08-14 00:00:00,19575.0
2009-08-17 00:00:00,19100.0
2009-08-18 00:00:00,18800.0
2009-08-19 00:00:00,18850.0
2009-08-20 00:00:00,18900.0
2009-08-21 00:00:00,19300.0
2009-08-24 00:00:00,19600.0
2009-08-25 00:00:00,19355.0
2009-08-26 00:00:00,19075.0
2009-08-27 00:00:00,18755.0
2009-08-28 00:00:00,19030.0
2009-08-31 00:00:00,19030.0
2009-09-01 00:00:00,18250.0
2009-09-02 00:00:00,18100.0
2009-09-03 00:00:00,18200.0
2009-09-04 00:00:00,17600.0
2009-09-07 00:00:00,17700.0
2009-09-08 00:00:00,17950.0
2009-09-09 00:00:00,17950.0
2009-09-10 00:00:00,17200.0
2009-09-11 00:00:00,16950.0
2009-09-14 00:00:00,16640.0
2009-09-15 00:00:00,16750.0
2009-09-16 00:00:00,17300.0
2009-09-17 00:00:00,17575.0
2009-09-18 00:00:00,17150.0
2009-09-21 00:00:00,17400.0
2009-09-22 00:00:00,17750.0
2009-09-23 00:00:00,17880.0
2009-09-24 00:00:00,17100.0
2009-09-25 00:00:00,16900.0
2009-09-28 00:00:00,16750.0
2009-09-29 00:00:00,17140.0
2009-09-30 00:00:00,17895.0
2009-10-01 00:00:00,17425.0
2009-10-02 00:00:00,17285.0
2009-10-05 00:00:00,17550.0
2009-10-06 00:00:00,18130.0
2009-10-07 00:00:00,18650.0
2009-10-08 00:00:00,19495.0
2009-10-09 00:00:00,18750.0
2009-10-12 00:00:00,18825.0
2009-10-13 00:00:00,18155.0
2009-10-14 00:00:00,18550.0
2009-10-15 00:00:00,18800.0
2009-10-16 00:00:00,18700.0
2009-10-19 00:00:00,19275.0
2009-10-20 00:00:00,18850.0
2009-10-21 00:00:00,19740.0
2009-10-22 00:00:00,19155.0
2009-10-23 00:00:00,18995.0
2009-10-26 00:00:00,18650.0
2009-10-27 00:00:00,18650.0
2009-10-28 00:00:00,17800.0
2009-10-29 00:00:00,18690.0
2009-10-30 00:00:00,18250.0
2009-11-02 00:00:00,18060.0
2009-11-03 00:00:00,17800.0
2009-11-04 00:00:00,17900.0
2009-11-05 00:00:00,17760.0
2009-11-06 00:00:00,17350.0
2009-11-09 00:00:00,17430.0
2009-11-10 00:00:00,16825.0
2009-11-11 00:00:00,16850.0
2009-11-12 00:00:00,16190.0
2009-11-13 00:00:00,16105.0
2009-11-16 00:00:00,16800.0
2009-11-17 00:00:00,16900.0
2009-11-18 00:00:00,17150.0
2009-11-19 00:00:00,16975.0
2009-11-20 00:00:00,16600.0
2009-11-23 00:00:00,16905.0
2009-11-24 00:00:00,16750.0
2009-11-25 00:00:00,17000.0
2009-11-26 00:00:00,16575.0
2009-11-27 00:00:00,16085.0
2009-11-30 00:00:00,16400.0
2009-12-01 00:00:00,16250.0
2009-12-02 00:00:00,16300.0
2009-12-03 00:00:00,16005.0
2009-12-04 00:00:00,16000.0
2009-12-07 00:00:00,16000.0
2009-12-08 00:00:00,16150.0
2009-12-09 00:00:00,16570.0
2009-12-10 00:00:00,16275.0
2009-12-11 00:00:00,16605.0
2009-12-14 00:00:00,16900.0
2009-12-15 00:00:00,17000.0
2009-12-16 00:00:00,17500.0
2009-12-17 00:00:00,17075.0
2009-12-18 00:00:00,17105.0
2009-12-21 00:00:00,17950.0
2009-12-22 00:00:00,17750.0
2009-12-23 00:00:00,18435.0
2009-12-24 00:00:00,18650.0
2009-12-25 00:00:00,18650.0
2009-12-28 00:00:00,18650.0
2009-12-29 00:00:00,19200.0
2009-12-30 00:00:00,18900.0
2009-12-31 00:00:00,18525.0
2010-01-01 00:00:00,18525.0
2010-01-04 00:00:00,18995.0
2010-01-05 00:00:00,18710.0
2010-01-06 00:00:00,19155.0
2010-01-07 00:00:00,18455.0
2010-01-08 00:00:00,17900.0
2010-01-11 00:00:00,17890.0
2010-01-12 00:00:00,17700.0
2010-01-13 00:00:00,18300.0
2010-01-14 00:00:00,18300.0
2010-01-15 00:00:00,18600.0
2010-01-18 00:00:00,18890.0
2010-01-19 00:00:00,19215.0
2010-01-20 00:00:00,18800.0
2010-01-21 00:00:00,18945.0
2010-01-22 00:00:00,18310.0
2010-01-25 00:00:00,18155.0
2010-01-26 00:00:00,18200.0
2010-01-27 00:00:00,18195.0
2010-01-28 00:00:00,18350.0
2010-01-29 00:00:00,18500.0
2010-02-01 00:00:00,18000.0
2010-02-02 00:00:00,18300.0
2010-02-03 00:00:00,18350.0
2010-02-04 00:00:00,17725.0
2010-02-05 00:00:00,17050.0
2010-02-08 00:00:00,17275.0
2010-02-09 00:00:00,17550.0
2010-02-10 00:00:00,17710.0
2010-02-11 00:00:00,18450.0
2010-02-12 00:00:00,18640.0
2010-02-15 00:00:00,19350.0
2010-02-16 00:00:00,20325.0
2010-02-17 00:00:00,20140.0
2010-02-18 00:00:00,20450.0
2010-02-19 00:00:00,20725.0
2010-02-22 00:00:00,20475.0
2010-02-23 00:00:00,20195.0
2010-02-24 00:00:00,20475.0
2010-02-25 00:00:00,20350.0
2010-02-26 00:00:00,21175.0
2010-03-01 00:00:00,21450.0
2010-03-02 00:00:00,22240.0
2010-03-03 00:00:00,22845.0
2010-03-04 00:00:00,22300.0
2010-03-05 00:00:00,22395.0
2010-03-08 00:00:00,22300.0
2010-03-09 00:00:00,22250.0
2010-03-10 00:00:00,21520.0
2010-03-11 00:00:00,21295.0
2010-03-12 00:00:00,21750.0
2010-03-15 00:00:00,21500.0
2010-03-16 00:00:00,21900.0
2010-03-17 00:00:00,22250.0
2010-03-18 00:00:00,22760.0
2010-03-19 00:00:00,22450.0
2010-03-22 00:00:00,22275.0
2010-03-23 00:00:00,22495.0
2010-03-24 00:00:00,22250.0
2010-03-25 00:00:00,22825.0
2010-03-26 00:00:00,23600.0
2010-03-29 00:00:00,23995.0
2010-03-30 00:00:00,24350.0
2010-03-31 00:00:00,24995.0
2010-04-01 00:00:00,25050.0
2010-04-02 00:00:00,25050.0
2010-04-05 00:00:00,25050.0
2010-04-06 00:00:00,24850.0
2010-04-07 00:00:00,24725.0
2010-04-08 00:00:00,24720.0
2010-04-09 00:00:00,25200.0
2010-04-12 00:00:00,25780.0
2010-04-13 00:00:00,25505.0
2010-04-14 00:00:00,26395.0
2010-04-15 00:00:00,27225.0
2010-04-16 00:00:00,26705.0
2010-04-19 00:00:00,26700.0
2010-04-20 00:00:00,27290.0
2010-04-21 00:00:00,27000.0
2010-04-22 00:00:00,27095.0
2010-04-23 00:00:00,27050.0
2010-04-26 00:00:00,27155.0
2010-04-27 00:00:00,25925.0
2010-04-28 00:00:00,25650.0
2010-04-29 00:00:00,25400.0
2010-04-30 00:00:00,26300.0
2010-05-03 00:00:00,26300.0
2010-05-04 00:00:00,24650.0
2010-05-05 00:00:00,21925.0
2010-05-06 00:00:00,22050.0
2010-05-07 00:00:00,22550.0
2010-05-10 00:00:00,23005.0
2010-05-11 00:00:00,22590.0
2010-05-12 00:00:00,22550.0
2010-05-13 00:00:00,22775.0
2010-05-14 00:00:00,21555.0
2010-05-17 00:00:00,20700.0
2010-05-18 00:00:00,22150.0
2010-05-19 00:00:00,21300.0
2010-05-20 00:00:00,21200.0
2010-05-21 00:00:00,21350.0
2010-05-24 00:00:00,22200.0
2010-05-25 00:00:00,21195.0
2010-05-26 00:00:00,21115.0
2010-05-27 00:00:00,21800.0
2010-05-28 00:00:00,21350.0
2010-05-31 00:00:00,21350.0
2010-06-01 00:00:00,20500.0
2010-06-02 00:00:00,19650.0
2010-06-03 00:00:00,18675.0
2010-06-04 00:00:00,17950.0
2010-06-07 00:00:00,18200.0
2010-06-08 00:00:00,18470.0
2010-06-09 00:00:00,19270.0
2010-06-10 00:00:00,18945.0
2010-06-11 00:00:00,19545.0
2010-06-14 00:00:00,20300.0
2010-06-15 00:00:00,20225.0
2010-06-16 00:00:00,20040.0
2010-06-17 00:00:00,19800.0
2010-06-18 00:00:00,19590.0
2010-06-21 00:00:00,19850.0
2010-06-22 00:00:00,19650.0
2010-06-23 00:00:00,19275.0
2010-06-24 00:00:00,19400.0
2010-06-25 00:00:00,19750.0
2010-06-28 00:00:00,20650.0
2010-06-29 00:00:00,19075.0
2010-06-30 00:00:00,19745.0
2010-07-01 00:00:00,19000.0
2010-07-02 00:00:00,18800.0
2010-07-05 00:00:00,18675.0
2010-07-06 00:00:00,18900.0
2010-07-07 00:00:00,19150.0
2010-07-08 00:00:00,19400.0
2010-07-09 00:00:00,19500.0
2010-07-12 00:00:00,19200.0
2010-07-13 00:00:00,19550.0
2010-07-14 00:00:00,19400.0
2010-07-15 00:00:00,19400.0
2010-07-16 00:00:00,18950.0
2010-07-19 00:00:00,18800.0
2010-07-20 00:00:00,19125.0
2010-07-21 00:00:00,19495.0
2010-07-22 00:00:00,20255.0
2010-07-23 00:00:00,20355.0
2010-07-26 00:00:00,20800.0
2010-07-27 00:00:00,20545.0
2010-07-28 00:00:00,20405.0
2010-07-29 00:00:00,20675.0
2010-07-30 00:00:00,21150.0
2010-08-02 00:00:00,21950.0
2010-08-03 00:00:00,21665.0
2010-08-04 00:00:00,21950.0
2010-08-05 00:00:00,21875.0
2010-08-06 00:00:00,22100.0
2010-08-09 00:00:00,22800.0
2010-08-10 00:00:00,22200.0
2010-08-11 00:00:00,21695.0
2010-08-12 00:00:00,21425.0
2010-08-13 00:00:00,21275.0
2010-08-16 00:00:00,21550.0
2010-08-17 00:00:00,21950.0
2010-08-18 00:00:00,21900.0
2010-08-19 00:00:00,21795.0
2010-08-20 00:00:00,21550.0
2010-08-23 00:00:00,21200.0
2010-08-24 00:00:00,20600.0
2010-08-25 00:00:00,20090.0
2010-08-26 00:00:00,20450.0
2010-08-27 00:00:00,21050.0
2010-08-30 00:00:00,21050.0
2010-08-31 00:00:00,20700.0
2010-09-01 00:00:00,21050.0
2010-09-02 00:00:00,21650.0
2010-09-03 00:00:00,21600.0
2010-09-06 00:00:00,22150.0
2010-09-07 00:00:00,22195.0
2010-09-08 00:00:00,22900.0
2010-09-09 00:00:00,22750.0
2010-09-10 00:00:00,22500.0
2010-09-13 00:00:00,22850.0
2010-09-14 00:00:00,23350.0
2010-09-15 00:00:00,23205.0
2010-09-16 00:00:00,23250.0
2010-09-17 00:00:00,23200.0
2010-09-20 00:00:00,23075.0
2010-09-21 00:00:00,22355.0
2010-09-22 00:00:00,22575.0
2010-09-23 00:00:00,22750.0
2010-09-24 00:00:00,22900.0
2010-09-27 00:00:00,23090.0
2010-09-28 00:00:00,23175.0
2010-09-29 00:00:00,23350.0
2010-09-30 00:00:00,23400.0
2010-10-01 00:00:00,23845.0
2010-10-04 00:00:00,24140.0
2010-10-05 00:00:00,24720.0
2010-10-06 00:00:00,24800.0
2010-10-07 00:00:00,23900.0
2010-10-08 00:00:00,24400.0
2010-10-11 00:00:00,24325.0
2010-10-12 00:00:00,24050.0
2010-10-13 00:00:00,24400.0
2010-10-14 00:00:00,24305.0
2010-10-15 00:00:00,24040.0
2010-10-18 00:00:00,23810.0
2010-10-19 00:00:00,23475.0
2010-10-20 00:00:00,23945.0
2010-10-21 00:00:00,23550.0
2010-10-22 00:00:00,23225.0
2010-10-25 00:00:00,23575.0
2010-10-26 00:00:00,23300.0
2010-10-27 00:00:00,22805.0
2010-10-28 00:00:00,23100.0
2010-10-29 00:00:00,22990.0
2010-11-01 00:00:00,23245.0
2010-11-02 00:00:00,23475.0
2010-11-03 00:00:00,23550.0
2010-11-04 00:00:00,24500.0
2010-11-05 00:00:00,24455.0
2010-11-08 00:00:00,24125.0
2010-11-09 00:00:00,24620.0
2010-11-10 00:00:00,24155.0
2010-11-11 00:00:00,24000.0
2010-11-12 00:00:00,22680.0
2010-11-15 00:00:00,22350.0
2010-11-16 00:00:00,20820.0
2010-11-17 00:00:00,21550.0
2010-11-18 00:00:00,21850.0
2010-11-19 00:00:00,21850.0
2010-11-22 00:00:00,21600.0
2010-11-23 00:00:00,21600.0
2010-11-24 00:00:00,22500.0
2010-11-25 00:00:00,22825.0
2010-11-26 00:00:00,22550.0
2010-11-29 00:00:00,22425.0
2010-11-30 00:00:00,23050.0
2010-12-01 00:00:00,23550.0
2010-12-02 00:00:00,23650.0
2010-12-03 00:00:00,23500.0
2010-12-06 00:00:00,23600.0
2010-12-07 00:00:00,24095.0
2010-12-08 00:00:00,24000.0
2010-12-09 00:00:00,23605.0
2010-12-10 00:00:00,23980.0
2010-12-13 00:00:00,24530.0
2010-12-14 00:00:00,24500.0
2010-12-15 00:00:00,24550.0
