date,LME_Aluminum_3M
2007-12-25 00:00:00,2410.0
2007-12-26 00:00:00,2410.0
2007-12-27 00:00:00,2416.0
2007-12-28 00:00:00,2418.0
2007-12-31 00:00:00,2409.0
2008-01-01 00:00:00,2409.0
2008-01-02 00:00:00,2438.0
2008-01-03 00:00:00,2505.0
2008-01-04 00:00:00,2466.0
2008-01-07 00:00:00,2468.0
2008-01-08 00:00:00,2505.0
2008-01-09 00:00:00,2492.0
2008-01-10 00:00:00,2490.0
2008-01-11 00:00:00,2514.0
2008-01-14 00:00:00,2548.0
2008-01-15 00:00:00,2485.0
2008-01-16 00:00:00,2469.0
2008-01-17 00:00:00,2439.0
2008-01-18 00:00:00,2450.0
2008-01-21 00:00:00,2410.0
2008-01-22 00:00:00,2433.0
2008-01-23 00:00:00,2415.0
2008-01-24 00:00:00,2463.0
2008-01-25 00:00:00,2520.0
2008-01-28 00:00:00,2512.0
2008-01-29 00:00:00,2645.0
2008-01-30 00:00:00,2640.0
2008-01-31 00:00:00,2710.0
2008-02-01 00:00:00,2655.0
2008-02-04 00:00:00,2665.0
2008-02-05 00:00:00,2623.0
2008-02-06 00:00:00,2643.0
2008-02-07 00:00:00,2683.0
2008-02-08 00:00:00,2695.0
2008-02-11 00:00:00,2690.0
2008-02-12 00:00:00,2654.0
2008-02-13 00:00:00,2691.0
2008-02-14 00:00:00,2806.0
2008-02-15 00:00:00,2820.0
2008-02-18 00:00:00,2825.0
2008-02-19 00:00:00,2872.0
2008-02-20 00:00:00,2882.0
2008-02-21 00:00:00,2945.0
2008-02-22 00:00:00,2920.0
2008-02-25 00:00:00,2902.0
2008-02-26 00:00:00,2976.0
2008-02-27 00:00:00,3091.0
2008-02-28 00:00:00,3144.0
2008-02-29 00:00:00,3106.0
2008-03-03 00:00:00,3136.0
2008-03-04 00:00:00,3120.0
2008-03-05 00:00:00,3205.0
2008-03-06 00:00:00,3208.0
2008-03-07 00:00:00,3227.0
2008-03-10 00:00:00,3138.0
2008-03-11 00:00:00,3060.0
2008-03-12 00:00:00,3124.0
2008-03-13 00:00:00,3115.0
2008-03-14 00:00:00,3088.0
2008-03-17 00:00:00,2948.0
2008-03-18 00:00:00,2995.0
2008-03-19 00:00:00,2920.0
2008-03-20 00:00:00,2843.0
2008-03-21 00:00:00,2843.0
2008-03-24 00:00:00,2843.0
2008-03-25 00:00:00,2905.0
2008-03-26 00:00:00,2944.0
2008-03-27 00:00:00,3030.0
2008-03-28 00:00:00,3015.0
2008-03-31 00:00:00,2990.0
2008-04-01 00:00:00,2960.0
2008-04-02 00:00:00,2935.0
2008-04-03 00:00:00,2910.0
2008-04-04 00:00:00,2953.0
2008-04-07 00:00:00,2998.0
2008-04-08 00:00:00,2986.0
2008-04-09 00:00:00,3100.0
2008-04-10 00:00:00,3082.0
2008-04-11 00:00:00,3090.0
2008-04-14 00:00:00,3045.0
2008-04-15 00:00:00,2999.0
2008-04-16 00:00:00,3069.0
2008-04-17 00:00:00,3060.0
2008-04-18 00:00:00,3075.0
2008-04-21 00:00:00,3040.0
2008-04-22 00:00:00,3085.0
2008-04-23 00:00:00,3096.0
2008-04-24 00:00:00,3003.0
2008-04-25 00:00:00,2995.0
2008-04-28 00:00:00,3011.0
2008-04-29 00:00:00,2964.0
2008-04-30 00:00:00,2907.0
2008-05-01 00:00:00,2840.0
2008-05-02 00:00:00,2920.0
2008-05-05 00:00:00,2920.0
2008-05-06 00:00:00,2973.0
2008-05-07 00:00:00,2920.0
2008-05-08 00:00:00,2875.0
2008-05-09 00:00:00,2885.0
2008-05-12 00:00:00,2928.0
2008-05-13 00:00:00,2945.0
2008-05-14 00:00:00,2940.0
2008-05-15 00:00:00,3010.0
2008-05-16 00:00:00,3040.0
2008-05-19 00:00:00,2995.0
2008-05-20 00:00:00,2997.0
2008-05-21 00:00:00,3020.0
2008-05-22 00:00:00,2995.0
2008-05-23 00:00:00,3001.0
2008-05-26 00:00:00,3001.0
2008-05-27 00:00:00,2997.0
2008-05-28 00:00:00,2960.0
2008-05-29 00:00:00,2880.0
2008-05-30 00:00:00,2931.0
2008-06-02 00:00:00,2929.5
2008-06-03 00:00:00,2925.0
2008-06-04 00:00:00,2875.0
2008-06-05 00:00:00,2899.0
2008-06-06 00:00:00,2957.0
2008-06-09 00:00:00,2952.0
2008-06-10 00:00:00,2955.0
2008-06-11 00:00:00,2960.0
2008-06-12 00:00:00,2950.0
2008-06-13 00:00:00,2945.0
2008-06-16 00:00:00,2975.0
2008-06-17 00:00:00,3036.5
2008-06-18 00:00:00,3092.0
2008-06-19 00:00:00,3073.0
2008-06-20 00:00:00,3140.0
2008-06-23 00:00:00,3141.0
2008-06-24 00:00:00,3100.0
2008-06-25 00:00:00,3058.0
2008-06-26 00:00:00,3100.0
2008-06-27 00:00:00,3123.0
2008-06-30 00:00:00,3114.0
2008-07-01 00:00:00,3155.0
2008-07-02 00:00:00,3200.0
2008-07-03 00:00:00,3184.0
2008-07-04 00:00:00,3160.0
2008-07-07 00:00:00,3308.0
2008-07-08 00:00:00,3145.0
2008-07-09 00:00:00,3190.0
2008-07-10 00:00:00,3290.0
2008-07-11 00:00:00,3317.0
2008-07-14 00:00:00,3306.0
2008-07-15 00:00:00,3215.0
2008-07-16 00:00:00,3123.0
2008-07-17 00:00:00,3127.0
2008-07-18 00:00:00,3033.0
2008-07-21 00:00:00,3045.0
2008-07-22 00:00:00,3035.0
2008-07-23 00:00:00,3006.0
2008-07-24 00:00:00,2950.0
2008-07-25 00:00:00,2969.5
2008-07-28 00:00:00,3016.0
2008-07-29 00:00:00,2960.0
2008-07-30 00:00:00,2960.0
2008-07-31 00:00:00,2979.0
2008-08-01 00:00:00,2934.0
2008-08-04 00:00:00,2882.0
2008-08-05 00:00:00,2900.0
2008-08-06 00:00:00,2906.0
2008-08-07 00:00:00,2918.0
2008-08-08 00:00:00,2850.0
2008-08-11 00:00:00,2833.0
2008-08-12 00:00:00,2772.0
2008-08-13 00:00:00,2810.0
2008-08-14 00:00:00,2776.0
2008-08-15 00:00:00,2780.0
2008-08-18 00:00:00,2755.0
2008-08-19 00:00:00,2780.0
2008-08-20 00:00:00,2763.0
2008-08-21 00:00:00,2850.0
2008-08-22 00:00:00,2790.0
2008-08-25 00:00:00,2790.0
2008-08-26 00:00:00,2768.0
2008-08-27 00:00:00,2765.0
2008-08-28 00:00:00,2730.0
2008-08-29 00:00:00,2714.0
2008-09-01 00:00:00,2705.0
2008-09-02 00:00:00,2695.0
2008-09-03 00:00:00,2675.0
2008-09-04 00:00:00,2677.0
2008-09-05 00:00:00,2647.0
2008-09-08 00:00:00,2650.0
2008-09-09 00:00:00,2603.0
2008-09-10 00:00:00,2626.0
2008-09-11 00:00:00,2620.0
2008-09-12 00:00:00,2665.0
2008-09-15 00:00:00,2567.0
2008-09-16 00:00:00,2531.0
2008-09-17 00:00:00,2500.0
2008-09-18 00:00:00,2495.0
2008-09-19 00:00:00,2535.0
2008-09-22 00:00:00,2548.0
2008-09-23 00:00:00,2510.0
2008-09-24 00:00:00,2503.0
2008-09-25 00:00:00,2509.0
2008-09-26 00:00:00,2490.0
2008-09-29 00:00:00,2441.0
2008-09-30 00:00:00,2425.0
2008-10-01 00:00:00,2412.0
2008-10-02 00:00:00,2301.0
2008-10-03 00:00:00,2339.0
2008-10-06 00:00:00,2250.0
2008-10-07 00:00:00,2293.0
2008-10-08 00:00:00,2255.0
2008-10-09 00:00:00,2305.0
2008-10-10 00:00:00,2215.0
2008-10-13 00:00:00,2250.0
2008-10-14 00:00:00,2282.0
2008-10-15 00:00:00,2170.0
2008-10-16 00:00:00,2185.0
2008-10-17 00:00:00,2205.0
2008-10-20 00:00:00,2131.0
2008-10-21 00:00:00,2076.0
2008-10-22 00:00:00,2005.0
2008-10-23 00:00:00,2007.0
2008-10-24 00:00:00,1971.0
2008-10-27 00:00:00,2038.0
2008-10-28 00:00:00,2110.0
2008-10-29 00:00:00,2152.0
2008-10-30 00:00:00,2060.0
2008-10-31 00:00:00,2040.0
2008-11-03 00:00:00,2048.0
2008-11-04 00:00:00,2109.0
2008-11-05 00:00:00,2091.0
2008-11-06 00:00:00,2039.0
2008-11-07 00:00:00,1960.0
2008-11-10 00:00:00,1985.0
2008-11-11 00:00:00,1948.0
2008-11-12 00:00:00,1925.0
2008-11-13 00:00:00,1937.0
2008-11-14 00:00:00,1928.0
2008-11-17 00:00:00,1890.0
2008-11-18 00:00:00,1917.0
2008-11-19 00:00:00,1877.0
2008-11-20 00:00:00,1785.0
2008-11-21 00:00:00,1750.0
2008-11-24 00:00:00,1800.0
2008-11-25 00:00:00,1810.0
2008-11-26 00:00:00,1800.0
2008-11-27 00:00:00,1791.0
2008-11-28 00:00:00,1772.0
2008-12-01 00:00:00,1735.0
2008-12-02 00:00:00,1700.0
2008-12-03 00:00:00,1616.0
2008-12-04 00:00:00,1586.0
2008-12-05 00:00:00,1491.0
2008-12-08 00:00:00,1520.5
2008-12-09 00:00:00,1512.0
2008-12-10 00:00:00,1526.0
2008-12-11 00:00:00,1563.0
2008-12-12 00:00:00,1500.0
2008-12-15 00:00:00,1495.0
2008-12-16 00:00:00,1471.0
2008-12-17 00:00:00,1510.0
2008-12-18 00:00:00,1494.0
2008-12-19 00:00:00,1516.0
2008-12-22 00:00:00,1558.0
2008-12-23 00:00:00,1560.0
2008-12-24 00:00:00,1537.0
2008-12-25 00:00:00,1537.0
2008-12-26 00:00:00,1537.0
2008-12-29 00:00:00,1511.0
2008-12-30 00:00:00,1495.0
2008-12-31 00:00:00,1540.0
2009-01-01 00:00:00,1540.0
2009-01-02 00:00:00,1570.0
2009-01-05 00:00:00,1550.0
2009-01-06 00:00:00,1605.0
2009-01-07 00:00:00,1594.0
2009-01-08 00:00:00,1555.0
2009-01-09 00:00:00,1570.0
2009-01-12 00:00:00,1516.0
2009-01-13 00:00:00,1515.0
2009-01-14 00:00:00,1495.0
2009-01-15 00:00:00,1480.0
2009-01-16 00:00:00,1465.0
2009-01-19 00:00:00,1423.0
2009-01-20 00:00:00,1400.0
2009-01-21 00:00:00,1335.0
2009-01-22 00:00:00,1330.0
2009-01-23 00:00:00,1342.0
2009-01-26 00:00:00,1383.0
2009-01-27 00:00:00,1340.0
2009-01-28 00:00:00,1366.0
2009-01-29 00:00:00,1366.0
2009-01-30 00:00:00,1349.0
2009-02-02 00:00:00,1390.0
2009-02-03 00:00:00,1405.0
2009-02-04 00:00:00,1439.0
2009-02-05 00:00:00,1433.0
2009-02-06 00:00:00,1468.0
2009-02-09 00:00:00,1445.0
2009-02-10 00:00:00,1399.0
2009-02-11 00:00:00,1401.0
2009-02-12 00:00:00,1376.0
2009-02-13 00:00:00,1377.0
2009-02-16 00:00:00,1348.0
2009-02-17 00:00:00,1330.0
2009-02-18 00:00:00,1336.0
2009-02-19 00:00:00,1350.0
2009-02-20 00:00:00,1305.0
2009-02-23 00:00:00,1288.0
2009-02-24 00:00:00,1329.0
2009-02-25 00:00:00,1343.0
2009-02-26 00:00:00,1364.0
2009-02-27 00:00:00,1342.0
2009-03-02 00:00:00,1318.0
2009-03-03 00:00:00,1315.5
2009-03-04 00:00:00,1360.0
2009-03-05 00:00:00,1321.0
2009-03-06 00:00:00,1310.0
2009-03-09 00:00:00,1299.0
2009-03-10 00:00:00,1322.0
2009-03-11 00:00:00,1339.0
2009-03-12 00:00:00,1340.0
2009-03-13 00:00:00,1347.0
2009-03-16 00:00:00,1358.0
2009-03-17 00:00:00,1373.0
2009-03-18 00:00:00,1379.0
2009-03-19 00:00:00,1463.0
2009-03-20 00:00:00,1459.0
2009-03-23 00:00:00,1445.0
2009-03-24 00:00:00,1412.0
2009-03-25 00:00:00,1417.0
2009-03-26 00:00:00,1443.0
2009-03-27 00:00:00,1420.0
2009-03-30 00:00:00,1394.0
2009-03-31 00:00:00,1392.0
2009-04-01 00:00:00,1385.0
2009-04-02 00:00:00,1430.0
2009-04-03 00:00:00,1481.0
2009-04-06 00:00:00,1465.0
2009-04-07 00:00:00,1475.0
2009-04-08 00:00:00,1492.0
2009-04-09 00:00:00,1535.0
2009-04-10 00:00:00,1535.0
2009-04-13 00:00:00,1535.0
2009-04-14 00:00:00,1513.0
2009-04-15 00:00:00,1515.0
2009-04-16 00:00:00,1482.0
2009-04-17 00:00:00,1486.0
2009-04-20 00:00:00,1440.0
2009-04-21 00:00:00,1458.5
2009-04-22 00:00:00,1468.0
2009-04-23 00:00:00,1448.0
2009-04-24 00:00:00,1457.0
2009-04-27 00:00:00,1446.0
2009-04-28 00:00:00,1436.0
2009-04-29 00:00:00,1457.5
2009-04-30 00:00:00,1494.0
2009-05-01 00:00:00,1539.0
2009-05-04 00:00:00,1539.0
2009-05-05 00:00:00,1544.0
2009-05-06 00:00:00,1570.5
2009-05-07 00:00:00,1567.0
2009-05-08 00:00:00,1544.0
2009-05-11 00:00:00,1539.0
2009-05-12 00:00:00,1547.0
2009-05-13 00:00:00,1527.0
2009-05-14 00:00:00,1532.0
2009-05-15 00:00:00,1522.0
2009-05-18 00:00:00,1520.0
2009-05-19 00:00:00,1500.0
2009-05-20 00:00:00,1493.0
2009-05-21 00:00:00,1450.0
2009-05-22 00:00:00,1442.0
2009-05-25 00:00:00,1442.0
2009-05-26 00:00:00,1452.0
2009-05-27 00:00:00,1405.0
2009-05-28 00:00:00,1415.0
2009-05-29 00:00:00,1440.0
2009-06-01 00:00:00,1474.0
2009-06-02 00:00:00,1472.0
2009-06-03 00:00:00,1484.0
2009-06-04 00:00:00,1564.5
2009-06-05 00:00:00,1572.0
2009-06-08 00:00:00,1620.0
2009-06-09 00:00:00,1663.0
2009-06-10 00:00:00,1645.0
2009-06-11 00:00:00,1694.0
2009-06-12 00:00:00,1644.0
2009-06-15 00:00:00,1610.0
2009-06-16 00:00:00,1610.0
2009-06-17 00:00:00,1622.0
2009-06-18 00:00:00,1642.0
2009-06-19 00:00:00,1680.0
2009-06-22 00:00:00,1574.0
2009-06-23 00:00:00,1605.0
2009-06-24 00:00:00,1660.0
2009-06-25 00:00:00,1685.0
2009-06-26 00:00:00,1644.0
2009-06-29 00:00:00,1640.0
2009-06-30 00:00:00,1630.0
2009-07-01 00:00:00,1663.0
2009-07-02 00:00:00,1640.0
2009-07-03 00:00:00,1601.0
2009-07-06 00:00:00,1617.0
2009-07-07 00:00:00,1618.0
2009-07-08 00:00:00,1550.0
2009-07-09 00:00:00,1585.0
2009-07-10 00:00:00,1572.0
2009-07-13 00:00:00,1561.0
2009-07-14 00:00:00,1605.0
2009-07-15 00:00:00,1655.0
2009-07-16 00:00:00,1695.0
2009-07-17 00:00:00,1708.0
2009-07-20 00:00:00,1711.0
2009-07-21 00:00:00,1715.0
2009-07-22 00:00:00,1745.0
2009-07-23 00:00:00,1785.0
2009-07-24 00:00:00,1807.0
2009-07-27 00:00:00,1826.0
2009-07-28 00:00:00,1824.0
2009-07-29 00:00:00,1795.0
2009-07-30 00:00:00,1879.0
2009-07-31 00:00:00,1890.0
2009-08-03 00:00:00,1970.0
2009-08-04 00:00:00,1990.0
2009-08-05 00:00:00,2070.0
2009-08-06 00:00:00,1990.0
2009-08-07 00:00:00,2020.0
2009-08-10 00:00:00,1969.0
2009-08-11 00:00:00,1930.0
2009-08-12 00:00:00,1985.0
2009-08-13 00:00:00,2060.0
2009-08-14 00:00:00,1990.0
2009-08-17 00:00:00,1960.0
2009-08-18 00:00:00,2005.0
2009-08-19 00:00:00,1950.0
2009-08-20 00:00:00,1906.0
2009-08-21 00:00:00,1928.0
2009-08-24 00:00:00,1927.0
2009-08-25 00:00:00,1900.0
2009-08-26 00:00:00,1866.0
2009-08-27 00:00:00,1884.0
2009-08-28 00:00:00,1899.5
2009-08-31 00:00:00,1899.5
2009-09-01 00:00:00,1845.0
2009-09-02 00:00:00,1846.0
2009-09-03 00:00:00,1853.0
2009-09-04 00:00:00,1850.0
2009-09-07 00:00:00,1866.0
2009-09-08 00:00:00,1895.0
2009-09-09 00:00:00,1889.0
2009-09-10 00:00:00,1854.0
2009-09-11 00:00:00,1845.0
2009-09-14 00:00:00,1834.0
2009-09-15 00:00:00,1855.0
2009-09-16 00:00:00,1927.0
2009-09-17 00:00:00,1966.0
2009-09-18 00:00:00,1917.0
2009-09-21 00:00:00,1884.0
2009-09-22 00:00:00,1889.0
2009-09-23 00:00:00,1873.0
2009-09-24 00:00:00,1839.0
2009-09-25 00:00:00,1815.0
2009-09-28 00:00:00,1833.0
2009-09-29 00:00:00,1852.0
2009-09-30 00:00:00,1890.0
2009-10-01 00:00:00,1858.0
2009-10-02 00:00:00,1804.0
2009-10-05 00:00:00,1790.0
2009-10-06 00:00:00,1822.0
2009-10-07 00:00:00,1843.0
2009-10-08 00:00:00,1910.0
2009-10-09 00:00:00,1909.0
2009-10-12 00:00:00,1947.0
2009-10-13 00:00:00,1907.0
2009-10-14 00:00:00,1905.0
2009-10-15 00:00:00,1916.0
2009-10-16 00:00:00,1905.0
2009-10-19 00:00:00,1945.0
2009-10-20 00:00:00,1914.0
2009-10-21 00:00:00,1966.0
2009-10-22 00:00:00,1966.0
2009-10-23 00:00:00,1972.0
2009-10-26 00:00:00,1998.0
2009-10-27 00:00:00,1985.0
2009-10-28 00:00:00,1912.0
2009-10-29 00:00:00,1952.0
2009-10-30 00:00:00,1908.0
2009-11-02 00:00:00,1916.0
2009-11-03 00:00:00,1908.0
2009-11-04 00:00:00,1925.0
2009-11-05 00:00:00,1925.0
2009-11-06 00:00:00,1910.0
2009-11-09 00:00:00,1952.0
2009-11-10 00:00:00,1959.0
2009-11-11 00:00:00,1965.0
2009-11-12 00:00:00,1948.0
2009-11-13 00:00:00,1946.0
2009-11-16 00:00:00,2030.0
2009-11-17 00:00:00,2045.0
2009-11-18 00:00:00,2066.0
2009-11-19 00:00:00,2031.0
2009-11-20 00:00:00,2060.0
2009-11-23 00:00:00,2037.0
2009-11-24 00:00:00,2024.0
2009-11-25 00:00:00,2047.0
2009-11-26 00:00:00,2009.0
2009-11-27 00:00:00,2016.0
2009-11-30 00:00:00,2058.0
2009-12-01 00:00:00,2103.0
2009-12-02 00:00:00,2157.0
2009-12-03 00:00:00,2133.0
2009-12-04 00:00:00,2148.0
2009-12-07 00:00:00,2158.0
2009-12-08 00:00:00,2163.0
2009-12-09 00:00:00,2212.0
2009-12-10 00:00:00,2203.0
2009-12-11 00:00:00,2275.0
2009-12-14 00:00:00,2258.0
2009-12-15 00:00:00,2234.0
2009-12-16 00:00:00,2276.0
2009-12-17 00:00:00,2217.0
2009-12-18 00:00:00,2238.0
2009-12-21 00:00:00,2269.0
2009-12-22 00:00:00,2242.0
2009-12-23 00:00:00,2256.0
2009-12-24 00:00:00,2255.0
2009-12-25 00:00:00,2255.0
2009-12-28 00:00:00,2255.0
2009-12-29 00:00:00,2273.0
2009-12-30 00:00:00,2242.0
2009-12-31 00:00:00,2230.0
2010-01-01 00:00:00,2230.0
2010-01-04 00:00:00,2267.0
2010-01-05 00:00:00,2302.0
2010-01-06 00:00:00,2377.0
2010-01-07 00:00:00,2310.0
2010-01-08 00:00:00,2284.0
2010-01-11 00:00:00,2330.0
2010-01-12 00:00:00,2281.0
2010-01-13 00:00:00,2294.0
2010-01-14 00:00:00,2335.0
2010-01-15 00:00:00,2306.0
2010-01-18 00:00:00,2303.5
2010-01-19 00:00:00,2293.5
2010-01-20 00:00:00,2267.0
2010-01-21 00:00:00,2239.0
2010-01-22 00:00:00,2231.0
2010-01-25 00:00:00,2242.0
2010-01-26 00:00:00,2220.0
2010-01-27 00:00:00,2180.0
2010-01-28 00:00:00,2108.0
2010-01-29 00:00:00,2079.0
2010-02-01 00:00:00,2085.0
2010-02-02 00:00:00,2120.0
2010-02-03 00:00:00,2083.0
2010-02-04 00:00:00,2044.0
2010-02-05 00:00:00,1980.0
2010-02-08 00:00:00,2012.0
2010-02-09 00:00:00,2056.0
2010-02-10 00:00:00,2035.0
2010-02-11 00:00:00,2056.0
2010-02-12 00:00:00,2055.0
2010-02-15 00:00:00,2054.0
2010-02-16 00:00:00,2131.0
2010-02-17 00:00:00,2122.0
2010-02-18 00:00:00,2114.0
2010-02-19 00:00:00,2139.0
2010-02-22 00:00:00,2151.0
2010-02-23 00:00:00,2126.0
2010-02-24 00:00:00,2137.0
2010-02-25 00:00:00,2086.0
2010-02-26 00:00:00,2134.0
2010-03-01 00:00:00,2143.0
2010-03-02 00:00:00,2168.0
2010-03-03 00:00:00,2210.0
2010-03-04 00:00:00,2219.0
2010-03-05 00:00:00,2230.0
2010-03-08 00:00:00,2231.0
2010-03-09 00:00:00,2258.0
2010-03-10 00:00:00,2232.0
2010-03-11 00:00:00,2235.0
2010-03-12 00:00:00,2260.5
2010-03-15 00:00:00,2227.0
2010-03-16 00:00:00,2258.0
2010-03-17 00:00:00,2295.0
2010-03-18 00:00:00,2276.0
2010-03-19 00:00:00,2258.0
2010-03-22 00:00:00,2255.0
2010-03-23 00:00:00,2258.0
2010-03-24 00:00:00,2222.0
2010-03-25 00:00:00,2219.0
2010-03-26 00:00:00,2220.0
2010-03-29 00:00:00,2283.0
2010-03-30 00:00:00,2294.0
2010-03-31 00:00:00,2323.0
2010-04-01 00:00:00,2352.0
2010-04-02 00:00:00,2352.0
2010-04-05 00:00:00,2352.0
2010-04-06 00:00:00,2365.0
2010-04-07 00:00:00,2352.0
2010-04-08 00:00:00,2358.5
2010-04-09 00:00:00,2406.0
2010-04-12 00:00:00,2417.0
2010-04-13 00:00:00,2436.0
2010-04-14 00:00:00,2462.0
2010-04-15 00:00:00,2472.0
2010-04-16 00:00:00,2434.0
2010-04-19 00:00:00,2369.0
2010-04-20 00:00:00,2385.0
2010-04-21 00:00:00,2351.0
2010-04-22 00:00:00,2320.0
2010-04-23 00:00:00,2334.0
2010-04-26 00:00:00,2316.0
2010-04-27 00:00:00,2150.0
2010-04-28 00:00:00,2190.0
2010-04-29 00:00:00,2200.0
2010-04-30 00:00:00,2255.0
2010-05-03 00:00:00,2255.0
2010-05-04 00:00:00,2163.0
2010-05-05 00:00:00,2121.0
2010-05-06 00:00:00,2103.0
2010-05-07 00:00:00,2072.5
2010-05-10 00:00:00,2147.0
2010-05-11 00:00:00,2105.0
2010-05-12 00:00:00,2121.0
2010-05-13 00:00:00,2170.0
2010-05-14 00:00:00,2101.0
2010-05-17 00:00:00,1990.0
2010-05-18 00:00:00,2052.0
2010-05-19 00:00:00,2002.0
2010-05-20 00:00:00,1992.0
2010-05-21 00:00:00,2055.0
2010-05-24 00:00:00,2084.0
2010-05-25 00:00:00,2017.0
2010-05-26 00:00:00,2014.5
2010-05-27 00:00:00,2065.0
2010-05-28 00:00:00,2043.0
2010-05-31 00:00:00,2043.0
2010-06-01 00:00:00,1990.5
2010-06-02 00:00:00,1984.0
2010-06-03 00:00:00,1955.0
2010-06-04 00:00:00,1881.0
2010-06-07 00:00:00,1867.5
2010-06-08 00:00:00,1920.0
2010-06-09 00:00:00,1928.0
2010-06-10 00:00:00,1949.0
2010-06-11 00:00:00,1945.0
2010-06-14 00:00:00,1994.0
2010-06-15 00:00:00,2012.0
2010-06-16 00:00:00,2005.0
2010-06-17 00:00:00,1966.0
2010-06-18 00:00:00,1944.0
2010-06-21 00:00:00,1961.0
2010-06-22 00:00:00,1959.0
2010-06-23 00:00:00,1941.0
2010-06-24 00:00:00,1965.0
2010-06-25 00:00:00,1997.0
2010-06-28 00:00:00,2029.0
2010-06-29 00:00:00,1947.0
2010-06-30 00:00:00,1977.5
2010-07-01 00:00:00,1926.0
2010-07-02 00:00:00,1936.5
2010-07-05 00:00:00,1937.0
2010-07-06 00:00:00,1995.0
2010-07-07 00:00:00,1986.0
2010-07-08 00:00:00,1989.0
2010-07-09 00:00:00,2004.0
2010-07-12 00:00:00,1971.0
2010-07-13 00:00:00,1995.0
2010-07-14 00:00:00,2009.0
2010-07-15 00:00:00,2016.0
2010-07-16 00:00:00,1978.0
2010-07-19 00:00:00,1972.0
2010-07-20 00:00:00,1971.0
2010-07-21 00:00:00,2008.0
2010-07-22 00:00:00,2044.0
2010-07-23 00:00:00,2030.0
2010-07-26 00:00:00,2056.0
2010-07-27 00:00:00,2056.0
2010-07-28 00:00:00,2068.0
2010-07-29 00:00:00,2093.0
2010-07-30 00:00:00,2175.0
2010-08-02 00:00:00,2217.0
2010-08-03 00:00:00,2204.0
2010-08-04 00:00:00,2228.0
2010-08-05 00:00:00,2200.0
2010-08-06 00:00:00,2191.0
2010-08-09 00:00:00,2182.0
2010-08-10 00:00:00,2170.0
2010-08-11 00:00:00,2142.0
2010-08-12 00:00:00,2163.5
2010-08-13 00:00:00,2110.0
2010-08-16 00:00:00,2118.0
2010-08-17 00:00:00,2141.0
2010-08-18 00:00:00,2105.0
2010-08-19 00:00:00,2066.0
2010-08-20 00:00:00,2040.0
2010-08-23 00:00:00,2040.0
2010-08-24 00:00:00,2028.0
2010-08-25 00:00:00,2003.0
2010-08-26 00:00:00,2023.0
2010-08-27 00:00:00,2058.0
2010-08-30 00:00:00,2058.0
2010-08-31 00:00:00,2058.0
2010-09-01 00:00:00,2108.0
2010-09-02 00:00:00,2145.0
2010-09-03 00:00:00,2147.0
2010-09-06 00:00:00,2193.0
2010-09-07 00:00:00,2165.0
2010-09-08 00:00:00,2160.0
2010-09-09 00:00:00,2105.0
2010-09-10 00:00:00,2100.0
2010-09-13 00:00:00,2130.0
2010-09-14 00:00:00,2160.5
2010-09-15 00:00:00,2154.0
2010-09-16 00:00:00,2165.5
2010-09-17 00:00:00,2180.0
2010-09-20 00:00:00,2195.0
2010-09-21 00:00:00,2175.0
2010-09-22 00:00:00,2235.0
2010-09-23 00:00:00,2292.0
2010-09-24 00:00:00,2318.0
2010-09-27 00:00:00,2293.0
2010-09-28 00:00:00,2309.0
2010-09-29 00:00:00,2341.0
2010-09-30 00:00:00,2351.0
2010-10-01 00:00:00,2359.0
2010-10-04 00:00:00,2363.0
2010-10-05 00:00:00,2380.0
2010-10-06 00:00:00,2365.0
2010-10-07 00:00:00,2325.0
2010-10-08 00:00:00,2420.0
2010-10-11 00:00:00,2400.0
2010-10-12 00:00:00,2437.0
2010-10-13 00:00:00,2417.0
2010-10-14 00:00:00,2413.0
2010-10-15 00:00:00,2377.0
2010-10-18 00:00:00,2410.0
2010-10-19 00:00:00,2355.5
2010-10-20 00:00:00,2362.0
2010-10-21 00:00:00,2350.0
2010-10-22 00:00:00,2365.0
2010-10-25 00:00:00,2373.0
2010-10-26 00:00:00,2390.0
2010-10-27 00:00:00,2323.0
2010-10-28 00:00:00,2347.0
2010-10-29 00:00:00,2344.0
2010-11-01 00:00:00,2371.0
2010-11-02 00:00:00,2430.0
2010-11-03 00:00:00,2418.0
2010-11-04 00:00:00,2458.0
2010-11-05 00:00:00,2452.0
2010-11-08 00:00:00,2430.0
2010-11-09 00:00:00,2469.0
2010-11-10 00:00:00,2448.0
2010-11-11 00:00:00,2457.0
2010-11-12 00:00:00,2404.0
2010-11-15 00:00:00,2400.0
2010-11-16 00:00:00,2242.0
2010-11-17 00:00:00,2275.5
2010-11-18 00:00:00,2308.0
2010-11-19 00:00:00,2260.0
2010-11-22 00:00:00,2288.0
2010-11-23 00:00:00,2255.0
2010-11-24 00:00:00,2259.0
2010-11-25 00:00:00,2281.0
2010-11-26 00:00:00,2270.0
2010-11-29 00:00:00,2270.0
2010-11-30 00:00:00,2275.0
2010-12-01 00:00:00,2340.0
2010-12-02 00:00:00,2348.0
2010-12-03 00:00:00,2319.0
2010-12-06 00:00:00,2305.0
2010-12-07 00:00:00,2305.0
2010-12-08 00:00:00,2373.0
2010-12-09 00:00:00,2338.0
2010-12-10 00:00:00,2308.0
2010-12-13 00:00:00,2331.0
2010-12-14 00:00:00,2351.0
2010-12-15 00:00:00,2321.0
