date,China_CSI300_Equity
2008-01-11 00:00:00,5699.15
2008-01-14 00:00:00,5731.76
2008-01-15 00:00:00,5696.45
2008-01-16 00:00:00,5505.72
2008-01-17 00:00:00,5365.62
2008-01-18 00:00:00,5414.47
2008-01-21 00:00:00,5145.73
2008-01-22 00:00:00,4753.87
2008-01-23 00:00:00,4975.11
2008-01-24 00:00:00,5027.21
2008-01-25 00:00:00,5077.43
2008-01-28 00:00:00,4731.88
2008-01-29 00:00:00,4762.08
2008-01-30 00:00:00,4710.65
2008-01-31 00:00:00,4620.4
2008-02-01 00:00:00,4571.95
2008-02-04 00:00:00,4950.12
2008-02-05 00:00:00,4921.83
2008-02-06 00:00:00,4921.83
2008-02-07 00:00:00,4921.83
2008-02-08 00:00:00,4921.83
2008-02-11 00:00:00,4921.83
2008-02-12 00:00:00,4921.83
2008-02-13 00:00:00,4816.08
2008-02-14 00:00:00,4880.25
2008-02-15 00:00:00,4813.31
2008-02-18 00:00:00,4910.99
2008-02-19 00:00:00,5020.75
2008-02-20 00:00:00,4908.72
2008-02-21 00:00:00,4876.03
2008-02-22 00:00:00,4702.24
2008-02-25 00:00:00,4519.78
2008-02-26 00:00:00,4515.53
2008-02-27 00:00:00,4639.77
2008-02-28 00:00:00,4622.06
2008-02-29 00:00:00,4674.55
2008-03-03 00:00:00,4790.74
2008-03-04 00:00:00,4671.15
2008-03-05 00:00:00,4628.72
2008-03-06 00:00:00,4685.03
2008-03-07 00:00:00,4621.69
2008-03-10 00:00:00,4431.59
2008-03-11 00:00:00,4441.18
2008-03-12 00:00:00,4309.65
2008-03-13 00:00:00,4198.96
2008-03-14 00:00:00,4157.87
2008-03-17 00:00:00,3965.28
2008-03-18 00:00:00,3763.95
2008-03-19 00:00:00,3888.86
2008-03-20 00:00:00,4001.83
2008-03-21 00:00:00,4037.83
2008-03-24 00:00:00,3857.09
2008-03-25 00:00:00,3905.77
2008-03-26 00:00:00,3914.37
2008-03-27 00:00:00,3748.92
2008-03-28 00:00:00,3918.16
2008-03-31 00:00:00,3790.53
2008-04-01 00:00:00,3582.86
2008-04-02 00:00:00,3547.98
2008-04-03 00:00:00,3650.7
2008-04-04 00:00:00,3650.7
2008-04-07 00:00:00,3845.82
2008-04-08 00:00:00,3891.06
2008-04-09 00:00:00,3688.13
2008-04-10 00:00:00,3754.72
2008-04-11 00:00:00,3783.73
2008-04-14 00:00:00,3536.33
2008-04-15 00:00:00,3583.3
2008-04-16 00:00:00,3494.02
2008-04-17 00:00:00,3386.63
2008-04-18 00:00:00,3272.5
2008-04-21 00:00:00,3267.55
2008-04-22 00:00:00,3296.28
2008-04-23 00:00:00,3453.73
2008-04-24 00:00:00,3774.5
2008-04-25 00:00:00,3803.07
2008-04-28 00:00:00,3729.15
2008-04-29 00:00:00,3776.94
2008-04-30 00:00:00,3959.12
2008-05-01 00:00:00,3959.12
2008-05-02 00:00:00,3959.12
2008-05-05 00:00:00,4055.78
2008-05-06 00:00:00,4010.89
2008-05-07 00:00:00,3821.32
2008-05-08 00:00:00,3925.04
2008-05-09 00:00:00,3878.92
2008-05-12 00:00:00,3904.92
2008-05-13 00:00:00,3851.69
2008-05-14 00:00:00,3975.78
2008-05-15 00:00:00,3948.09
2008-05-16 00:00:00,3936.12
2008-05-19 00:00:00,3914.07
2008-05-20 00:00:00,3710.82
2008-05-21 00:00:00,3783.05
2008-05-22 00:00:00,3711.44
2008-05-23 00:00:00,3675.15
2008-05-26 00:00:00,3559.22
2008-05-27 00:00:00,3576.2
2008-05-28 00:00:00,3676.23
2008-05-29 00:00:00,3580.87
2008-05-30 00:00:00,3611.33
2008-06-02 00:00:00,3625.83
2008-06-03 00:00:00,3614.11
2008-06-04 00:00:00,3546.92
2008-06-05 00:00:00,3512.14
2008-06-06 00:00:00,3489.5
2008-06-09 00:00:00,3489.5
2008-06-10 00:00:00,3206.56
2008-06-11 00:00:00,3140.3
2008-06-12 00:00:00,3084.63
2008-06-13 00:00:00,2979.12
2008-06-16 00:00:00,2952.24
2008-06-17 00:00:00,2842.68
2008-06-18 00:00:00,2991.27
2008-06-19 00:00:00,2773.08
2008-06-20 00:00:00,2849.67
2008-06-23 00:00:00,2789.94
2008-06-24 00:00:00,2851.92
2008-06-25 00:00:00,2969.54
2008-06-26 00:00:00,2980.91
2008-06-27 00:00:00,2816.02
2008-06-30 00:00:00,2791.82
2008-07-01 00:00:00,2698.35
2008-07-02 00:00:00,2699.6
2008-07-03 00:00:00,2760.61
2008-07-04 00:00:00,2741.85
2008-07-07 00:00:00,2882.76
2008-07-08 00:00:00,2901.84
2008-07-09 00:00:00,3015.13
2008-07-10 00:00:00,2973.73
2008-07-11 00:00:00,2953.5
2008-07-14 00:00:00,2975.87
2008-07-15 00:00:00,2852.98
2008-07-16 00:00:00,2745.6
2008-07-17 00:00:00,2718.07
2008-07-18 00:00:00,2815.46
2008-07-21 00:00:00,2911.05
2008-07-22 00:00:00,2904.74
2008-07-23 00:00:00,2883.32
2008-07-24 00:00:00,2977.36
2008-07-25 00:00:00,2939.2
2008-07-28 00:00:00,2960.85
2008-07-29 00:00:00,2905.63
2008-07-30 00:00:00,2884.38
2008-07-31 00:00:00,2805.21
2008-08-01 00:00:00,2840.79
2008-08-04 00:00:00,2773.15
2008-08-05 00:00:00,2703.08
2008-08-06 00:00:00,2721.69
2008-08-07 00:00:00,2720.44
2008-08-08 00:00:00,2591.46
2008-08-11 00:00:00,2456.81
2008-08-12 00:00:00,2444.16
2008-08-13 00:00:00,2444.67
2008-08-14 00:00:00,2443.51
2008-08-15 00:00:00,2447.61
2008-08-18 00:00:00,2313.4
2008-08-19 00:00:00,2348.47
2008-08-20 00:00:00,2532.94
2008-08-21 00:00:00,2443.98
2008-08-22 00:00:00,2404.93
2008-08-25 00:00:00,2400.55
2008-08-26 00:00:00,2331.53
2008-08-27 00:00:00,2325.29
2008-08-28 00:00:00,2335.86
2008-08-29 00:00:00,2391.64
2008-09-01 00:00:00,2309.17
2008-09-02 00:00:00,2285.41
2008-09-03 00:00:00,2245.96
2008-09-04 00:00:00,2251.15
2008-09-05 00:00:00,2183.43
2008-09-08 00:00:00,2126.52
2008-09-09 00:00:00,2139.15
2008-09-10 00:00:00,2143.18
2008-09-11 00:00:00,2072.13
2008-09-12 00:00:00,2077.85
2008-09-15 00:00:00,2077.85
2008-09-16 00:00:00,2000.65
2008-09-17 00:00:00,1929.14
2008-09-18 00:00:00,1895.99
2008-09-19 00:00:00,2073.11
2008-09-22 00:00:00,2207.61
2008-09-23 00:00:00,2123.48
2008-09-24 00:00:00,2138.85
2008-09-25 00:00:00,2223.53
2008-09-26 00:00:00,2243.66
2008-09-29 00:00:00,2243.66
2008-09-30 00:00:00,2243.66
2008-10-01 00:00:00,2243.66
2008-10-02 00:00:00,2243.66
2008-10-03 00:00:00,2243.66
2008-10-06 00:00:00,2128.7
2008-10-07 00:00:00,2102.45
2008-10-08 00:00:00,2022.88
2008-10-09 00:00:00,1995.3
2008-10-10 00:00:00,1906.96
2008-10-13 00:00:00,1985.49
2008-10-14 00:00:00,1934.62
2008-10-15 00:00:00,1914.36
2008-10-16 00:00:00,1820.9
2008-10-17 00:00:00,1833.26
2008-10-20 00:00:00,1896.73
2008-10-21 00:00:00,1881.41
2008-10-22 00:00:00,1833.32
2008-10-23 00:00:00,1834.78
2008-10-24 00:00:00,1781.6
2008-10-27 00:00:00,1654.67
2008-10-28 00:00:00,1705.82
2008-10-29 00:00:00,1658.22
2008-10-30 00:00:00,1697.66
2008-10-31 00:00:00,1663.66
2008-11-03 00:00:00,1653.54
2008-11-04 00:00:00,1627.76
2008-11-05 00:00:00,1691.42
2008-11-06 00:00:00,1649.78
2008-11-07 00:00:00,1677.83
2008-11-10 00:00:00,1801.67
2008-11-11 00:00:00,1781.36
2008-11-12 00:00:00,1801.82
2008-11-13 00:00:00,1874.08
2008-11-14 00:00:00,1943.65
2008-11-17 00:00:00,1987.23
2008-11-18 00:00:00,1839.82
2008-11-19 00:00:00,1953.16
2008-11-20 00:00:00,1932.43
2008-11-21 00:00:00,1920.74
2008-11-24 00:00:00,1837.64
2008-11-25 00:00:00,1834.29
2008-11-26 00:00:00,1843.5
2008-11-27 00:00:00,1870.47
2008-11-28 00:00:00,1829.92
2008-12-01 00:00:00,1864.21
2008-12-02 00:00:00,1868.63
2008-12-03 00:00:00,1952.67
2008-12-04 00:00:00,1982.93
2008-12-05 00:00:00,2013.18
2008-12-08 00:00:00,2095.04
2008-12-09 00:00:00,2040.85
2008-12-10 00:00:00,2096.39
2008-12-11 00:00:00,2046.34
2008-12-12 00:00:00,1960.38
2008-12-15 00:00:00,1975.03
2008-12-16 00:00:00,1994.45
2008-12-17 00:00:00,2001.42
2008-12-18 00:00:00,2045.1
2008-12-19 00:00:00,2052.11
2008-12-22 00:00:00,2017.55
2008-12-23 00:00:00,1918.96
2008-12-24 00:00:00,1887.08
2008-12-25 00:00:00,1870.77
2008-12-26 00:00:00,1862.1
2008-12-29 00:00:00,1854.76
2008-12-30 00:00:00,1833.44
2008-12-31 00:00:00,1817.72
2009-01-01 00:00:00,1817.72
2009-01-02 00:00:00,1817.72
2009-01-05 00:00:00,1882.96
2009-01-06 00:00:00,1942.8
2009-01-07 00:00:00,1931.18
2009-01-08 00:00:00,1887.99
2009-01-09 00:00:00,1918.37
2009-01-12 00:00:00,1920.69
2009-01-13 00:00:00,1876.19
2009-01-14 00:00:00,1955.24
2009-01-15 00:00:00,1954.87
2009-01-16 00:00:00,1990.21
2009-01-19 00:00:00,2012.47
2009-01-20 00:00:00,2025.19
2009-01-21 00:00:00,2021.71
2009-01-22 00:00:00,2044.55
2009-01-23 00:00:00,2032.68
2009-01-26 00:00:00,2032.68
2009-01-27 00:00:00,2032.68
2009-01-28 00:00:00,2032.68
2009-01-29 00:00:00,2032.68
2009-01-30 00:00:00,2032.68
2009-02-02 00:00:00,2057.06
2009-02-03 00:00:00,2108.91
2009-02-04 00:00:00,2166.41
2009-02-05 00:00:00,2150.97
2009-02-06 00:00:00,2237.28
2009-02-09 00:00:00,2296.67
2009-02-10 00:00:00,2326.76
2009-02-11 00:00:00,2331.14
2009-02-12 00:00:00,2318.34
2009-02-13 00:00:00,2399.07
2009-02-16 00:00:00,2462.25
2009-02-17 00:00:00,2385.29
2009-02-18 00:00:00,2275.84
2009-02-19 00:00:00,2298.41
2009-02-20 00:00:00,2344.32
2009-02-23 00:00:00,2410.48
2009-02-24 00:00:00,2301.85
2009-02-25 00:00:00,2304.25
2009-02-26 00:00:00,2190.19
2009-02-27 00:00:00,2140.49
2009-03-02 00:00:00,2164.67
2009-03-03 00:00:00,2142.15
2009-03-04 00:00:00,2285.15
2009-03-05 00:00:00,2304.92
2009-03-06 00:00:00,2286.58
2009-03-09 00:00:00,2202.53
2009-03-10 00:00:00,2240.78
2009-03-11 00:00:00,2220.38
2009-03-12 00:00:00,2215.7
2009-03-13 00:00:00,2205.42
2009-03-16 00:00:00,2241.61
2009-03-17 00:00:00,2322.4
2009-03-18 00:00:00,2332.65
2009-03-19 00:00:00,2382.56
2009-03-20 00:00:00,2379.84
2009-03-23 00:00:00,2439.4
2009-03-24 00:00:00,2451.78
2009-03-25 00:00:00,2401.33
2009-03-26 00:00:00,2479.79
2009-03-27 00:00:00,2498.93
2009-03-30 00:00:00,2484.49
2009-03-31 00:00:00,2507.79
2009-04-01 00:00:00,2548.22
2009-04-02 00:00:00,2576.4
2009-04-03 00:00:00,2570.5
2009-04-06 00:00:00,2570.5
2009-04-07 00:00:00,2576.95
2009-04-08 00:00:00,2479.35
2009-04-09 00:00:00,2517.67
2009-04-10 00:00:00,2595.53
2009-04-13 00:00:00,2656.52
2009-04-14 00:00:00,2676.87
2009-04-15 00:00:00,2686.99
2009-04-16 00:00:00,2687.11
2009-04-17 00:00:00,2650.69
2009-04-20 00:00:00,2707.67
2009-04-21 00:00:00,2675.44
2009-04-22 00:00:00,2576.28
2009-04-23 00:00:00,2593.56
2009-04-24 00:00:00,2572.89
2009-04-27 00:00:00,2513.29
2009-04-28 00:00:00,2518.53
2009-04-29 00:00:00,2605.37
2009-04-30 00:00:00,2622.93
2009-05-01 00:00:00,2622.93
2009-05-04 00:00:00,2714.3
2009-05-05 00:00:00,2727.01
2009-05-06 00:00:00,2764.98
2009-05-07 00:00:00,2767.08
2009-05-08 00:00:00,2789.22
2009-05-11 00:00:00,2725.32
2009-05-12 00:00:00,2788.56
2009-05-13 00:00:00,2814.01
2009-05-14 00:00:00,2792.6
2009-05-15 00:00:00,2796.12
2009-05-18 00:00:00,2810.57
2009-05-19 00:00:00,2840.08
2009-05-20 00:00:00,2812.87
2009-05-21 00:00:00,2750.01
2009-05-22 00:00:00,2740.68
2009-05-25 00:00:00,2752.72
2009-05-26 00:00:00,2719.76
2009-05-27 00:00:00,2759.71
2009-05-28 00:00:00,2759.71
2009-05-29 00:00:00,2759.71
2009-06-01 00:00:00,2858.34
2009-06-02 00:00:00,2865.1
2009-06-03 00:00:00,2939.39
2009-06-04 00:00:00,2953.75
2009-06-05 00:00:00,2939.31
2009-06-08 00:00:00,2948.48
2009-06-09 00:00:00,2960.56
2009-06-10 00:00:00,2989.6
2009-06-11 00:00:00,2961.63
2009-06-12 00:00:00,2906.29
2009-06-15 00:00:00,2966.19
2009-06-16 00:00:00,2961.22
2009-06-17 00:00:00,3010.59
2009-06-18 00:00:00,3057.43
2009-06-19 00:00:00,3080.0
2009-06-22 00:00:00,3082.56
2009-06-23 00:00:00,3083.9
2009-06-24 00:00:00,3120.73
2009-06-25 00:00:00,3117.92
2009-06-26 00:00:00,3128.42
2009-06-29 00:00:00,3179.97
2009-06-30 00:00:00,3166.47
2009-07-01 00:00:00,3237.9
2009-07-02 00:00:00,3282.36
2009-07-03 00:00:00,3327.14
2009-07-06 00:00:00,3374.75
2009-07-07 00:00:00,3340.49
2009-07-08 00:00:00,3352.27
2009-07-09 00:00:00,3396.3
2009-07-10 00:00:00,3398.31
2009-07-13 00:00:00,3361.01
2009-07-14 00:00:00,3454.75
2009-07-15 00:00:00,3493.31
2009-07-16 00:00:00,3501.24
2009-07-17 00:00:00,3519.81
2009-07-20 00:00:00,3591.12
2009-07-21 00:00:00,3539.83
2009-07-22 00:00:00,3606.92
2009-07-23 00:00:00,3651.97
2009-07-24 00:00:00,3667.56
2009-07-27 00:00:00,3743.63
2009-07-28 00:00:00,3755.82
2009-07-29 00:00:00,3558.51
2009-07-30 00:00:00,3634.82
2009-07-31 00:00:00,3734.62
2009-08-03 00:00:00,3787.03
2009-08-04 00:00:00,3786.62
2009-08-05 00:00:00,3740.94
2009-08-06 00:00:00,3663.12
2009-08-07 00:00:00,3555.1
2009-08-10 00:00:00,3544.54
2009-08-11 00:00:00,3556.38
2009-08-12 00:00:00,3397.4
2009-08-13 00:00:00,3440.82
2009-08-14 00:00:00,3344.46
2009-08-17 00:00:00,3140.27
2009-08-18 00:00:00,3171.99
2009-08-19 00:00:00,3014.57
2009-08-20 00:00:00,3144.39
2009-08-21 00:00:00,3203.62
2009-08-24 00:00:00,3229.6
2009-08-25 00:00:00,3109.83
2009-08-26 00:00:00,3172.39
2009-08-27 00:00:00,3156.3
2009-08-28 00:00:00,3046.78
2009-08-31 00:00:00,2830.27
2009-09-01 00:00:00,2843.7
2009-09-02 00:00:00,2890.93
2009-09-03 00:00:00,3051.96
2009-09-04 00:00:00,3077.14
2009-09-07 00:00:00,3104.21
2009-09-08 00:00:00,3170.97
2009-09-09 00:00:00,3194.91
2009-09-10 00:00:00,3162.91
2009-09-11 00:00:00,3238.13
2009-09-14 00:00:00,3293.39
2009-09-15 00:00:00,3302.64
2009-09-16 00:00:00,3258.24
2009-09-17 00:00:00,3320.1
2009-09-18 00:00:00,3199.69
2009-09-21 00:00:00,3208.6
2009-09-22 00:00:00,3131.03
2009-09-23 00:00:00,3060.07
2009-09-24 00:00:00,3080.93
2009-09-25 00:00:00,3058.53
2009-09-28 00:00:00,2972.64
2009-09-29 00:00:00,2972.29
2009-09-30 00:00:00,3004.81
2009-10-01 00:00:00,3004.81
2009-10-02 00:00:00,3004.81
2009-10-05 00:00:00,3004.81
2009-10-06 00:00:00,3004.81
2009-10-07 00:00:00,3004.81
2009-10-08 00:00:00,3004.81
2009-10-09 00:00:00,3163.71
2009-10-12 00:00:00,3151.63
2009-10-13 00:00:00,3198.52
2009-10-14 00:00:00,3227.4
2009-10-15 00:00:00,3239.64
2009-10-16 00:00:00,3241.71
2009-10-19 00:00:00,3329.16
2009-10-20 00:00:00,3377.57
2009-10-21 00:00:00,3369.29
2009-10-22 00:00:00,3347.32
2009-10-23 00:00:00,3413.25
2009-10-26 00:00:00,3414.24
2009-10-27 00:00:00,3314.72
2009-10-28 00:00:00,3329.33
2009-10-29 00:00:00,3247.05
2009-10-30 00:00:00,3280.37
2009-11-02 00:00:00,3392.8
2009-11-03 00:00:00,3435.43
2009-11-04 00:00:00,3453.89
2009-11-05 00:00:00,3464.32
2009-11-06 00:00:00,3483.02
2009-11-09 00:00:00,3495.79
2009-11-10 00:00:00,3503.78
2009-11-11 00:00:00,3495.67
2009-11-12 00:00:00,3499.99
2009-11-13 00:00:00,3518.72
2009-11-16 00:00:00,3625.8
2009-11-17 00:00:00,3628.35
2009-11-18 00:00:00,3630.23
2009-11-19 00:00:00,3642.44
2009-11-20 00:00:00,3631.01
2009-11-23 00:00:00,3665.51
2009-11-24 00:00:00,3548.08
2009-11-25 00:00:00,3629.63
2009-11-26 00:00:00,3485.77
2009-11-27 00:00:00,3382.51
2009-11-30 00:00:00,3511.67
2009-12-01 00:00:00,3560.83
2009-12-02 00:00:00,3597.33
2009-12-03 00:00:00,3590.88
2009-12-04 00:00:00,3643.49
2009-12-07 00:00:00,3668.83
2009-12-08 00:00:00,3624.02
2009-12-09 00:00:00,3554.48
2009-12-10 00:00:00,3577.24
2009-12-11 00:00:00,3575.02
2009-12-14 00:00:00,3612.75
2009-12-15 00:00:00,3583.34
2009-12-16 00:00:00,3560.72
2009-12-17 00:00:00,3480.15
2009-12-18 00:00:00,3391.74
2009-12-21 00:00:00,3396.62
2009-12-22 00:00:00,3305.54
2009-12-23 00:00:00,3336.48
2009-12-24 00:00:00,3438.82
2009-12-25 00:00:00,3424.78
2009-12-28 00:00:00,3478.43
2009-12-29 00:00:00,3500.74
2009-12-30 00:00:00,3558.86
2009-12-31 00:00:00,3575.68
2010-01-01 00:00:00,3575.68
2010-01-04 00:00:00,3535.23
2010-01-05 00:00:00,3564.04
2010-01-06 00:00:00,3541.73
2010-01-07 00:00:00,3471.46
2010-01-08 00:00:00,3480.13
2010-01-11 00:00:00,3482.05
2010-01-12 00:00:00,3534.92
2010-01-13 00:00:00,3421.14
2010-01-14 00:00:00,3469.05
2010-01-15 00:00:00,3482.74
2010-01-18 00:00:00,3500.68
2010-01-19 00:00:00,3507.48
2010-01-20 00:00:00,3394.43
2010-01-21 00:00:00,3408.57
2010-01-22 00:00:00,3366.2
2010-01-25 00:00:00,3328.01
2010-01-26 00:00:00,3242.8
2010-01-27 00:00:00,3198.57
2010-01-28 00:00:00,3206.57
2010-01-29 00:00:00,3204.16
2010-02-01 00:00:00,3152.71
2010-02-02 00:00:00,3146.19
2010-02-03 00:00:00,3230.72
2010-02-04 00:00:00,3218.8
2010-02-05 00:00:00,3153.09
2010-02-08 00:00:00,3150.99
2010-02-09 00:00:00,3169.19
2010-02-10 00:00:00,3214.13
2010-02-11 00:00:00,3220.4
2010-02-12 00:00:00,3251.28
2010-02-15 00:00:00,3251.28
2010-02-16 00:00:00,3251.28
2010-02-17 00:00:00,3251.28
2010-02-18 00:00:00,3251.28
2010-02-19 00:00:00,3251.28
2010-02-22 00:00:00,3233.35
2010-02-23 00:00:00,3198.63
2010-02-24 00:00:00,3244.48
2010-02-25 00:00:00,3292.13
2010-02-26 00:00:00,3281.67
2010-03-01 00:00:00,3324.42
2010-03-02 00:00:00,3311.24
2010-03-03 00:00:00,3335.08
2010-03-04 00:00:00,3250.57
2010-03-05 00:00:00,3259.76
2010-03-08 00:00:00,3286.18
2010-03-09 00:00:00,3305.86
2010-03-10 00:00:00,3279.69
2010-03-11 00:00:00,3276.71
2010-03-12 00:00:00,3233.13
2010-03-15 00:00:00,3183.18
2010-03-16 00:00:00,3203.97
2010-03-17 00:00:00,3273.92
2010-03-18 00:00:00,3267.56
2010-03-19 00:00:00,3293.87
2010-03-22 00:00:00,3302.63
2010-03-23 00:00:00,3275.57
2010-03-24 00:00:00,3276.67
2010-03-25 00:00:00,3229.13
2010-03-26 00:00:00,3275.0
2010-03-29 00:00:00,3358.54
2010-03-30 00:00:00,3366.71
2010-03-31 00:00:00,3345.61
2010-04-01 00:00:00,3391.94
2010-04-02 00:00:00,3407.35
2010-04-05 00:00:00,3407.35
2010-04-06 00:00:00,3405.15
2010-04-07 00:00:00,3386.95
2010-04-08 00:00:00,3346.74
2010-04-09 00:00:00,3379.17
2010-04-12 00:00:00,3351.48
2010-04-13 00:00:00,3391.72
2010-04-14 00:00:00,3403.71
2010-04-15 00:00:00,3394.57
2010-04-16 00:00:00,3356.33
2010-04-19 00:00:00,3176.42
2010-04-20 00:00:00,3173.37
2010-04-21 00:00:00,3236.68
2010-04-22 00:00:00,3201.54
2010-04-23 00:00:00,3190.0
2010-04-26 00:00:00,3172.0
2010-04-27 00:00:00,3108.41
2010-04-28 00:00:00,3097.35
2010-04-29 00:00:00,3060.06
2010-04-30 00:00:00,3067.37
2010-05-03 00:00:00,3067.37
2010-05-04 00:00:00,3019.45
2010-05-05 00:00:00,3036.39
2010-05-06 00:00:00,2896.86
2010-05-07 00:00:00,2836.79
2010-05-10 00:00:00,2858.23
2010-05-11 00:00:00,2800.82
2010-05-12 00:00:00,2818.16
2010-05-13 00:00:00,2886.91
2010-05-14 00:00:00,2868.02
2010-05-17 00:00:00,2714.72
2010-05-18 00:00:00,2771.35
2010-05-19 00:00:00,2762.17
2010-05-20 00:00:00,2726.02
2010-05-21 00:00:00,2768.79
2010-05-24 00:00:00,2873.47
2010-05-25 00:00:00,2813.94
2010-05-26 00:00:00,2813.94
2010-05-27 00:00:00,2859.98
2010-05-28 00:00:00,2850.3
2010-05-31 00:00:00,2773.26
2010-06-01 00:00:00,2744.16
2010-06-02 00:00:00,2757.53
2010-06-03 00:00:00,2736.08
2010-06-04 00:00:00,2744.39
2010-06-07 00:00:00,2695.72
2010-06-08 00:00:00,2699.34
2010-06-09 00:00:00,2782.13
2010-06-10 00:00:00,2750.02
2010-06-11 00:00:00,2758.87
2010-06-14 00:00:00,2758.87
2010-06-15 00:00:00,2758.87
2010-06-16 00:00:00,2758.87
2010-06-17 00:00:00,2742.73
2010-06-18 00:00:00,2696.17
2010-06-21 00:00:00,2780.66
2010-06-22 00:00:00,2783.72
2010-06-23 00:00:00,2758.5
2010-06-24 00:00:00,2757.5
2010-06-25 00:00:00,2736.29
2010-06-28 00:00:00,2716.78
2010-06-29 00:00:00,2592.02
2010-06-30 00:00:00,2563.07
2010-07-01 00:00:00,2526.07
2010-07-02 00:00:00,2534.11
2010-07-05 00:00:00,2512.65
2010-07-06 00:00:00,2562.9
2010-07-07 00:00:00,2580.48
2010-07-08 00:00:00,2575.92
2010-07-09 00:00:00,2647.1
2010-07-12 00:00:00,2676.22
2010-07-13 00:00:00,2634.59
2010-07-14 00:00:00,2653.61
2010-07-15 00:00:00,2608.52
2010-07-16 00:00:00,2616.13
2010-07-19 00:00:00,2682.47
2010-07-20 00:00:00,2741.5
2010-07-21 00:00:00,2747.34
2010-07-22 00:00:00,2781.29
2010-07-23 00:00:00,2793.08
2010-07-26 00:00:00,2811.06
2010-07-27 00:00:00,2795.72
2010-07-28 00:00:00,2863.72
2010-07-29 00:00:00,2877.98
2010-07-30 00:00:00,2868.85
2010-08-02 00:00:00,2917.28
2010-08-03 00:00:00,2865.97
2010-08-04 00:00:00,2876.43
2010-08-05 00:00:00,2850.83
2010-08-06 00:00:00,2897.66
2010-08-09 00:00:00,2918.24
2010-08-10 00:00:00,2832.64
2010-08-11 00:00:00,2850.21
2010-08-12 00:00:00,2816.39
2010-08-13 00:00:00,2855.55
2010-08-16 00:00:00,2922.08
2010-08-17 00:00:00,2942.29
2010-08-18 00:00:00,2937.36
2010-08-19 00:00:00,2955.4
2010-08-20 00:00:00,2898.33
2010-08-23 00:00:00,2896.19
2010-08-24 00:00:00,2911.83
2010-08-25 00:00:00,2843.02
2010-08-26 00:00:00,2850.09
2010-08-27 00:00:00,2858.57
2010-08-30 00:00:00,2915.01
2010-08-31 00:00:00,2903.19
2010-09-01 00:00:00,2884.04
2010-09-02 00:00:00,2921.39
2010-09-03 00:00:00,2920.21
2010-09-06 00:00:00,2975.09
2010-09-07 00:00:00,2983.11
2010-09-08 00:00:00,2980.97
2010-09-09 00:00:00,2926.46
2010-09-10 00:00:00,2932.55
2010-09-13 00:00:00,2962.32
2010-09-14 00:00:00,2965.01
2010-09-15 00:00:00,2913.19
2010-09-16 00:00:00,2857.79
2010-09-17 00:00:00,2861.37
2010-09-20 00:00:00,2849.83
2010-09-21 00:00:00,2857.48
2010-09-22 00:00:00,2857.48
2010-09-23 00:00:00,2857.48
2010-09-24 00:00:00,2857.48
2010-09-27 00:00:00,2905.03
2010-09-28 00:00:00,2880.91
2010-09-29 00:00:00,2874.81
2010-09-30 00:00:00,2935.57
2010-10-01 00:00:00,2935.57
2010-10-04 00:00:00,2935.57
2010-10-05 00:00:00,2935.57
2010-10-06 00:00:00,2935.57
2010-10-07 00:00:00,2935.57
2010-10-08 00:00:00,3044.23
2010-10-11 00:00:00,3132.9
2010-10-12 00:00:00,3172.73
2010-10-13 00:00:00,3217.58
2010-10-14 00:00:00,3224.14
2010-10-15 00:00:00,3327.68
2010-10-18 00:00:00,3306.16
2010-10-19 00:00:00,3375.67
2010-10-20 00:00:00,3396.88
2010-10-21 00:00:00,3374.69
2010-10-22 00:00:00,3378.66
2010-10-25 00:00:00,3481.08
2010-10-26 00:00:00,3466.08
2010-10-27 00:00:00,3403.87
2010-10-28 00:00:00,3397.69
2010-10-29 00:00:00,3379.98
2010-11-01 00:00:00,3473.0
2010-11-02 00:00:00,3463.13
2010-11-03 00:00:00,3420.34
2010-11-04 00:00:00,3480.51
2010-11-05 00:00:00,3520.8
2010-11-08 00:00:00,3548.57
2010-11-09 00:00:00,3523.95
2010-11-10 00:00:00,3499.11
2010-11-11 00:00:00,3509.98
2010-11-12 00:00:00,3291.83
2010-11-15 00:00:00,3314.89
2010-11-16 00:00:00,3169.54
2010-11-17 00:00:00,3103.91
2010-11-18 00:00:00,3147.96
2010-11-19 00:00:00,3178.85
2010-11-22 00:00:00,3171.94
2010-11-23 00:00:00,3107.18
2010-11-24 00:00:00,3177.04
2010-11-25 00:00:00,3223.48
2010-11-26 00:00:00,3194.85
2010-11-29 00:00:00,3190.05
2010-11-30 00:00:00,3136.99
2010-12-01 00:00:00,3136.02
2010-12-02 00:00:00,3155.06
2010-12-03 00:00:00,3158.16
2010-12-06 00:00:00,3165.57
2010-12-07 00:00:00,3200.34
2010-12-08 00:00:00,3171.88
2010-12-09 00:00:00,3123.37
2010-12-10 00:00:00,3161.98
2010-12-13 00:00:00,3261.06
2010-12-14 00:00:00,3269.47
2010-12-15 00:00:00,3247.64
2010-12-16 00:00:00,3230.67
2010-12-17 00:00:00,3225.66
2010-12-20 00:00:00,3178.66
2010-12-21 00:00:00,3249.51
2010-12-22 00:00:00,3215.45
2010-12-23 00:00:00,3188.61
2010-12-24 00:00:00,3162.96
2010-12-27 00:00:00,3099.71
2010-12-28 00:00:00,3044.93
2010-12-29 00:00:00,3061.83
2010-12-30 00:00:00,3064.1
2010-12-31 00:00:00,3128.26
2011-01-03 00:00:00,3128.26
